date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,zscore_pct_change_mom,minmax_value,minmax_first_diff,minmax_pct_change_mom
2001-10-01,10.14,-0.03999999999999915,-0.39292730844793233,1.935755805623833,-0.3981101269982225,-0.23446100380571544,0.39824832560535806,0.39430894308943176,0.3551477910543623
2001-10-02,10.17,0.02999999999999936,0.2958579881656709,1.947571739516497,0.29872125896303964,0.1617298810688254,0.39979392065945385,0.42276422764227667,0.37873262221035353
2001-10-03,10.14,-0.02999999999999936,-0.2949852507374562,1.935755805623833,-0.29856278614661363,-0.17812450722031412,0.39824832560535806,0.3983739837398382,0.35850144408024526
2001-10-04,10.11,-0.030000000000001137,-0.2958579881656931,1.9239398717311684,-0.29856278614663134,-0.17862650779386915,0.3967027305512622,0.39837398373983746,0.35847156050841283
2001-10-05,10.1,-0.009999999999999787,-0.09891196834816984,1.9200012271002804,-0.09946810444339586,-0.06534270477477556,0.39618753219989694,0.406504065040651,0.3652152274349247
2001-10-08,10.06,-0.03999999999999915,-0.3960396039603853,1.9042466485767284,-0.3981101269982225,-0.236251203333975,0.3941267387944359,0.39430894308943176,0.35504122233907515
2001-10-09,10.0,-0.0600000000000005,-0.5964214711729698,1.8806147807913998,-0.597204808701458,-0.35151131366746075,0.3910355486862442,0.3861788617886182,0.3481799078944054
2001-10-10,9.92,-0.08000000000000007,-0.8000000000000007,1.849105623744295,-0.7962994904046756,-0.4686101511048766,0.386913961875322,0.3780487804878054,0.3412091359383599
2001-10-11,9.81,-0.10999999999999943,-1.1088709677419262,1.8057805328045264,-1.0949415129595024,-0.6462734412816089,0.381246780010304,0.3658536585365861,0.33063302512560616
2001-10-12,9.77,-0.040000000000000924,-0.4077471967380286,1.7900259542809736,-0.3981101269982402,-0.24298543759409943,0.3791859866048428,0.39430894308943104,0.3546403403802683
2001-10-15,9.65,-0.11999999999999922,-1.228249744114629,1.742762218710317,-1.1944888538111111,-0.7149403876854804,0.3730036063884596,0.36178861788617966,0.32654535325136386
2001-10-16,9.63,-0.019999999999999574,-0.2072538860103612,1.734884929448541,-0.19901544529500476,-0.12766122469473243,0.37197320968572906,0.4024390243902446,0.36150547078398887
2001-10-17,9.61,-0.02000000000000135,-0.20768431983386737,1.7270076401867642,-0.19901544529502244,-0.12790881121879627,0.3709428129829984,0.40243902439024387,0.3614907322158152
2001-10-18,9.61,0.0,0.0,1.7270076401867642,7.923640821300963e-05,-0.008448313362515497,0.3709428129829984,0.4105691056910574,0.36860209135938354
2001-10-19,9.6,-0.009999999999999787,-0.10405827263266776,1.7230689955558762,-0.09946810444339586,-0.06830287082119549,0.37042761463163315,0.406504065040651,0.36503901183011433
2001-10-22,9.6,0.0,0.0,1.7230689955558762,7.923640821300963e-05,-0.008448313362515497,0.37042761463163315,0.4105691056910574,0.36860209135938354
2001-10-23,9.57,-0.02999999999999936,-0.31249999999999334,1.7112530616632122,-0.29856278614661363,-0.18819903123062132,0.36888201957753736,0.3983739837398382,0.35790171814804644
2001-10-24,9.61,0.03999999999999915,0.4179728317659226,1.7270076401867642,0.3982685998146485,0.23197061962721638,0.3709428129829984,0.4268292682926831,0.38291398029408724
2001-10-25,9.62,0.009999999999999787,0.10405827263266776,1.7309462848176522,0.0996265772598219,0.05140624409616449,0.3714580113343637,0.41463414634146384,0.37216517088865275
2001-10-26,9.62,0.0,0.0,1.7309462848176522,7.923640821300963e-05,-0.008448313362515497,0.3714580113343637,0.4105691056910574,0.36860209135938354
2001-10-29,9.64,0.02000000000000135,0.20790020790022457,1.738823574079429,0.19917391811144844,0.11113636380546725,0.3724884080370943,0.418699186991871,0.375720842768174
2001-10-30,9.73,0.08999999999999986,0.9336099585062207,1.7742713757574216,0.8960053040727107,0.5285662794384741,0.37712519319938176,0.4471544715447159,0.4005700113268644
2001-10-31,9.61,-0.120000000000001,-1.2332990750257067,1.7270076401867642,-1.194488853811129,-0.7178447744247439,0.3709428129829984,0.36178861788617894,0.32637245813067245
