combination,K,regime,variable,coefficient,t_statistic,p_value,n_observations,n_effective,avg_weight,r_squared,rmse
2x2_growth_inflation,4,1,10y_treasury_const_maturity_rate,-0.0081514628327907,-0.3763628086796375,0.7079320944741618,78,78.0,1.0,0.151750630497962,0.0311536925419791
2x2_growth_inflation,4,1,fed_reserve_discount_rate,0.0290568985696007,0.6743946760944981,0.5025673584566128,78,78.0,1.0,0.151750630497962,0.0311536925419791
2x2_growth_inflation,4,1,fedfunds,-0.0167511855782318,-0.3044663963939256,0.7617922167387707,78,78.0,1.0,0.151750630497962,0.0311536925419791
2x2_growth_inflation,4,1,m2_real_money_supply,0.0557098125837585,0.6821030781369369,0.4977142066380926,78,78.0,1.0,0.151750630497962,0.0311536925419791
2x2_growth_inflation,4,2,industrial_production,-0.0188952953618496,-1.050809699326066,0.2969602152081361,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,retail_sales,-0.0136875815408754,-0.1558411293166187,0.8766067979569125,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,tot_business_inventories,-0.0607017326721874,-0.8298913020469584,0.4094215736345883,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,export_price_index,0.0001836371409387,0.0051222158342756,0.9959276508060032,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,import_price_index,-0.0175399610676938,-0.5067664657024358,0.613911323739011,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,unemployment,-0.0179803136896064,-1.0417531589150972,0.3011108013110322,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,cpi,-0.0494709920041564,-0.1705089796957582,0.8651017500780491,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,PCE_price_index,0.131525400063088,0.4444556573261392,0.6580843089452855,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,PPI_inflation,0.042348541977352,0.5972130221755133,0.5522921069227773,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,nat_fin_condition_indx,-0.0171379255236709,-3.0938194901782228,0.0028388085298018,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,10y_2y_spread,0.0022057034395605,0.214689525017802,0.8306336104001295,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,10y_treasury_const_maturity_rate,-0.0136625661413089,-0.8113446867686255,0.419918006682495,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,fed_reserve_discount_rate,-0.0094323439402671,-0.3630716337227355,0.7176454619899553,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,fedfunds,0.0173185931037627,0.5627869584701956,0.5753780663176942,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,2,m2_real_money_supply,-0.0203078074596925,-0.3850024365605454,0.7014029529020385,86,86.0,1.0,0.2371438835192336,0.0305947374731642
2x2_growth_inflation,4,3,industrial_production,0.0031459251586692,0.1244752545496921,0.9013009156183688,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,retail_sales,0.0513149049841823,0.398882722174593,0.6912114218165466,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,tot_business_inventories,0.0186711918716177,0.1753722468057527,0.86130077638833,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,export_price_index,0.0657264827624902,1.1134923434677642,0.2693610029701558,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,import_price_index,0.0246766519653927,0.3596103085907929,0.7202368517594282,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,unemployment,0.0333258745342363,1.5873388110938238,0.1170082825094485,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,cpi,-0.4314185245556746,-0.8548302644721782,0.395603532584194,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,PCE_price_index,0.6039627226137887,1.138528341236435,0.2588375300201155,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,PPI_inflation,-0.2366908100240491,-1.676028836733935,0.0982584778564625,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,nat_fin_condition_indx,-0.0106914908434783,-0.753101730557754,0.4539507259231077,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,10y_2y_spread,-0.006850077298532,-0.3309869226036482,0.7416574290639504,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,10y_treasury_const_maturity_rate,0.0233499963028059,0.949244755328669,0.3458091211633856,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,fed_reserve_discount_rate,0.029369241185082,0.6412599813546804,0.5234781640805397,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,fedfunds,-0.0390689052196816,-0.6035999428264316,0.5480888862992859,85,85.0,1.0,0.2921734517340673,0.0431667263868406
2x2_growth_inflation,4,3,m2_real_money_supply,-0.0884888167823804,-0.8706868672971716,0.3869443429089663,85,85.0,1.0,0.2921734517340673,0.0431667263868406
