combination,K,regime,variable,coefficient,t_statistic,p_value,n_observations,n_effective,avg_weight,r_squared,rmse
all_4vars,2,0,industrial_production,0.004197488476053669,0.23330781060832975,0.8158950337001762,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,retail_sales,0.004295158602907362,0.0717854948627957,0.9428846444650103,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,tot_business_inventories,0.02412268931842159,0.5227975022957815,0.60201880027246,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,export_price_index,0.051722753129604504,1.504952238313972,0.1347996307004511,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,import_price_index,-0.010584154190515945,-0.3331844512899453,0.7395401054433486,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,unemployment,0.01890492399325755,1.7184848137996003,0.08812564211895668,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,cpi,0.16217130149248243,0.5576151429194394,0.5780809597119041,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,PCE_price_index,-0.15667908170050188,-0.5294284534439376,0.5974251506787294,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,PPI_inflation,-0.07488031091654902,-1.054618286991842,0.293586248980203,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,nat_fin_condition_indx,-0.007802727990038023,-1.8659358580656755,0.06433882028421722,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,10y_2y_spread,-0.0013048207320208764,-0.1117715836322904,0.9111795785521446,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,10y_treasury_const_maturity_rate,0.010658579193732604,0.6037532075002213,0.5470760671073571,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,fed_reserve_discount_rate,0.03741903900276394,1.3289962039456567,0.18621300989288958,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,fedfunds,-0.03524122037938948,-1.0415642557662284,0.2995767616259344,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,0,m2_real_money_supply,0.007624584735680686,0.16195602812449886,0.8715958196098263,356,144.01874222983457,0.40454702873549037,0.1422267542299338,0.039744381331628345
all_4vars,2,1,industrial_production,0.011915949238034096,0.8594306385026842,0.39115298996366277,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,retail_sales,0.00940819142565738,0.15312127317434507,0.8784601803311642,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,tot_business_inventories,0.00836400611723415,0.16468614086112174,0.8693607608198182,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,export_price_index,0.03218215486397851,1.2833284217196366,0.20089245513005638,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,import_price_index,-0.00010432193155870477,-0.0033730511062613194,0.9973121306345274,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,unemployment,0.014635068236370596,1.1724249504976911,0.24244965194045975,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,cpi,-0.14929095119346456,-0.6103351104325012,0.5423469358979918,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,PCE_price_index,0.14251280966291283,0.5896946146941566,0.5560746295711065,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,PPI_inflation,-0.05919072908747714,-1.0333650572120292,0.30270656988111777,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
all_4vars,2,1,nat_fin_condition_indx,-0.00890262962402161,-2.1021707052027074,0.036815609531490434,356,211.98125777016548,0.5954529712645098,0.12000261291621717,0.03799896645042883
