annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,calmar_ratio,total_return,n_periods,strategy
0.07257033528286572,0.08317546790439616,0.8724968685030996,-0.3283134794988476,0.2210397678268962,4.279737184860464,285,xgboost_openai
0.06306821441498167,0.08095428766157958,0.779059593219217,-0.20656947545423918,0.3053123617431706,3.2739251184359652,285,lstm
0.0729111574884811,0.09861701354286989,0.7393364985321302,-0.3708005274088839,0.19663175238173686,4.3197269244165,285,xgboost_groq
0.061762722797071845,0.08433305541868118,0.7323667154052902,-0.2649976290111942,0.23306896377726768,3.1509977774083557,285,xgboost
