date,value,first_diff,pct_change_mom,pct_change_yoy,zscore_value,zscore_first_diff,minmax_value,minmax_first_diff,minmax_pct_change_mom
1997-10-24,5.15,0.020000000000000462,0.3898635477582957,1.7786561264822254,1.0338343829885996,0.4406803847597661,0.6234866828087168,0.5286624203821659,0.0
1997-10-27,5.08,-0.07000000000000028,-1.3592233009708798,-0.19646365422396617,1.0031976072619093,-1.5004140753713522,0.6150121065375302,0.47133757961783423,0.0
1997-10-28,5.25,0.16999999999999993,3.34645669291338,2.1400778210116878,1.0776012054553,3.675837818311592,0.635593220338983,0.6242038216560509,0.0
1997-10-29,5.19,-0.05999999999999961,-1.1428571428571344,0.9727626459144156,1.0513411119752798,-1.2847369131345487,0.6283292978208234,0.47770700636942703,0.0
1997-10-30,5.17,-0.020000000000000462,-0.3853564547206201,1.7716535433070835,1.0425877474819396,-0.4220282641874104,0.62590799031477,0.5031847133757958,0.0
1997-10-31,5.21,0.040000000000000036,0.7736943907156624,2.964426877470361,1.0600944764686198,0.8720347092333353,0.6307506053268765,0.5414012738853503,0.0
1997-11-03,5.26,0.04999999999999982,0.9596928982725572,3.747534516765283,1.08197788770197,1.0877118714701197,0.6368038740920097,0.5477707006369426,0.0
1997-11-04,5.25,-0.009999999999999787,-0.1901140684410607,3.754940711462451,1.0776012054553,-0.20635110195060666,0.635593220338983,0.5095541401273886,0.0
1997-11-05,5.27,0.019999999999999574,0.3809523809523707,3.5363457760314354,1.0863545699486397,0.44068038475974697,0.6380145278450363,0.5286624203821654,0.0
1997-11-06,5.31,0.040000000000000036,0.7590132827324458,4.733727810650867,1.1038612989353198,0.8720347092333353,0.6428571428571428,0.5414012738853503,0.0
1997-11-07,5.31,0.0,0.0,2.9069767441860295,1.1038612989353198,0.009326060286177888,0.6428571428571428,0.5159235668789809,0.0
1997-11-10,5.32,0.010000000000000675,0.18832391713747842,3.70370370370372,1.1082379811819902,0.2250032225229816,0.6440677966101696,0.5222929936305737,0.0
1997-11-12,5.3,-0.020000000000000462,-0.375939849624074,2.9126213592232997,1.09948461668865,-0.4220282641874104,0.6416464891041163,0.5031847133757958,0.0
1997-11-13,5.27,-0.03000000000000025,-0.5660377358490565,3.740157480314954,1.0863545699486397,-0.637705426424195,0.6380145278450363,0.49681528662420366,0.0
1997-11-14,5.27,0.0,0.0,0.3809523809523707,1.0863545699486397,0.009326060286177888,0.6380145278450363,0.5159235668789809,0.0
1997-11-17,5.31,0.040000000000000036,0.7590132827324458,2.312138728323676,1.1038612989353198,0.8720347092333353,0.6428571428571428,0.5414012738853503,0.0
1997-11-18,5.31,0.0,0.0,2.7079303675048294,1.1038612989353198,0.009326060286177888,0.6428571428571428,0.5159235668789809,0.0
1997-11-19,5.28,-0.02999999999999936,-0.5649717514124131,1.343570057581589,1.09073125219531,-0.6377054264241758,0.639225181598063,0.49681528662420427,0.0
1997-11-20,5.28,0.0,0.0,0.38022813688214363,1.09073125219531,0.009326060286177888,0.639225181598063,0.5159235668789809,0.0
1997-11-21,5.25,-0.03000000000000025,-0.5681818181818232,0.0,1.0776012054553,-0.637705426424195,0.635593220338983,0.49681528662420366,0.0
1997-11-24,5.29,0.040000000000000036,0.7619047619047636,0.379506641366234,1.09510793444198,0.8720347092333353,0.6404358353510896,0.5414012738853503,0.0
