date,value,first_diff,pct_change_mom,zscore_value,zscore_first_diff,minmax_value,minmax_first_diff,minmax_pct_change_mom
1997-03-31,0.47,0.0199999999999999,4.444444444444429,-0.4141005839925415,0.4327481050263994,0.5413533834586466,0.5046728971962616,
1997-04-30,0.43,0.0,0.0,-0.4576295274296153,0.0002274031030091,0.5338345864661654,0.4859813084112148,
1997-05-31,0.45,0.0,0.0,-0.4358650557110784,0.0002274031030091,0.5375939849624061,0.4859813084112148,
1997-06-30,0.43,0.0,0.0,-0.4576295274296153,0.0002274031030091,0.5338345864661654,0.4859813084112148,
1997-07-31,0.28,-0.0099999999999999,-3.44827586206895,-0.6208630653186422,-0.2160329478586854,0.505639097744361,0.4766355140186915,
1997-08-31,0.37,0.01,2.77777777777779,-0.5229229425852261,0.2164877540647048,0.5225563909774437,0.4953271028037382,
1997-09-30,0.32,0.02,6.666666666666665,-0.5773341218815684,0.4327481050264006,0.513157894736842,0.5046728971962616,
1997-10-31,0.21,-0.02,-8.695652173913048,-0.6970387163335215,-0.4322932988203823,0.4924812030075188,0.4672897196261681,
1997-11-30,0.1,-0.0199999999999999,-16.666666666666664,-0.8167433107854747,-0.4322932988203817,0.4718045112781955,0.4672897196261681,
1997-12-31,0.09,0.0,0.0,-0.8276255466447431,0.0002274031030091,0.4699248120300752,0.4859813084112148,
1998-01-31,0.21,-0.01,-4.545454545454552,-0.6970387163335215,-0.2160329478586866,0.4924812030075188,0.4766355140186915,
1998-02-28,0.07,0.0,0.0,-0.84939001836328,0.0002274031030091,0.4661654135338345,0.4859813084112148,
1998-03-31,0.07,0.0,0.0,-0.84939001836328,0.0002274031030091,0.4661654135338345,0.4859813084112148,
1998-04-30,0.09,-0.01,-10.000000000000009,-0.8276255466447431,-0.2160329478586866,0.4699248120300752,0.4766355140186915,
1998-05-31,0.03,0.0199999999999999,200.0,-0.8929189618003538,0.4327481050264002,0.4586466165413533,0.5046728971962616,
1998-06-30,-0.05,-0.01,25.0,-0.9799768486745016,-0.2160329478586864,0.443609022556391,0.4766355140186915,
