regime_id,regime_name,n_observations,pct_of_total,avg_growth,avg_inflation,avg_policy,avg_volatility,growth_mean,growth_std,growth_min,growth_max,growth_median,growth_p25,growth_p75,growth_skew,inflation_mean,inflation_std,inflation_min,inflation_max,inflation_median,inflation_p25,inflation_p75,inflation_skew,avg_erp,std_erp,erp_skew,erp_kurtosis,erp_min,erp_max,erp_p5,erp_p95,erp_volatility,start_date,end_date
0,High Growth / High Inflation,108,25.233644859813083,0.2274920113290261,0.17893874180902714,0.12064814814814817,21.964351851851852,0.2274920113290261,1.06995575321557,-3.3042347358776314,6.553017435935615,0.2352817133841278,-0.2801715972886281,0.5838262346327394,1.6830606064061397,0.17893874180902714,0.2212608719160297,-0.55873488876097,0.8795198773254853,0.1632208724722472,0.04665413518536435,0.30106023976197993,0.10183932757942292,0.012588230481988701,0.04185249514512542,-0.2998238584388681,0.21672928590816554,-0.1101538673947929,0.1077079588343148,-0.0606011346474707,0.07982347264908651,0.04465818441525538,2008-12-01 00:00:00,2022-03-01 00:00:00
1,Low Growth / Low Inflation,108,25.233644859813083,-0.01572122492294459,0.16110687625149214,1.452592592592593,19.242037037037036,-0.01572122492294459,0.7724197516335679,-4.4048023108496315,1.231820304342679,0.05684974075674805,-0.28175512857532276,0.4763503845976458,-2.901507452955228,0.16110687625149214,0.2308356830549161,-1.1801318445973763,0.9634278294741394,0.1723921574404818,0.07180005854229285,0.2782369602841783,-1.722116526065296,-0.0025100951417545364,0.04731559261575328,-0.8814760918117843,1.0721466429206719,-0.1700235138744236,0.0892909583053953,-0.0906328316746407,0.0666647239414971,0.03899551305878375,2001-10-01 00:00:00,2022-09-01 00:00:00
2,High Growth / High Inflation,211,49.29906542056075,0.19704626672641629,0.20024426132307938,5.014075829383886,18.251943127962083,0.19704626672641629,0.5465067041425296,-1.9373698979145648,2.070330159316258,0.2254652574833704,-0.14752056000601477,0.5662913174451556,-0.24228923697820515,0.20024426132307938,0.16456784006280478,-0.3404695034709193,0.9650752030299748,0.1843975849864731,0.11280335406251835,0.2815001857534471,0.5373237513536863,0.005245201856115395,0.03920448948453752,-0.43774333527952297,0.7471503430226036,-0.1500059183373461,0.1080951685482503,-0.06151923435700225,0.06143212151933125,0.03643749253216932,1990-01-01 00:00:00,2025-08-01 00:00:00
3,Low Growth / Low Inflation,1,0.23364485981308408,-13.18775293149008,-0.415264071505983,0.05,57.06,-13.18775293149008,,-13.18775293149008,-13.18775293149008,-13.18775293149008,-13.18775293149008,-13.18775293149008,,-0.415264071505983,,-0.415264071505983,-0.415264071505983,-0.415264071505983,-0.415264071505983,-0.415264071505983,,0.1267290173024282,,,,0.1267290173024282,0.1267290173024282,0.1267290173024282,0.1267290173024282,0.06817593346476017,2020-04-01 00:00:00,2020-04-01 00:00:00
