date,value,first_diff,pct_change_mom,pct_change_yoy,zscore_value,zscore_first_diff,zscore_pct_change_mom,minmax_value,minmax_first_diff,minmax_pct_change_mom
1987-05-01,5.5,0.0,0.0,-15.384615384615385,0.43070419662915466,0.006521530689061703,-0.02370754433289669,0.38181818181818183,0.5714285714285714,0.30769230769230765
1987-06-01,5.5,0.0,0.0,-15.384615384615385,0.43070419662915466,0.006521530689061703,-0.02370754433289669,0.38181818181818183,0.5714285714285714,0.30769230769230765
1987-07-01,5.5,0.0,0.0,-10.71428571428572,0.43070419662915466,0.006521530689061703,-0.02370754433289669,0.38181818181818183,0.5714285714285714,0.30769230769230765
1987-08-01,5.5,0.0,0.0,-5.498281786941583,0.43070419662915466,0.006521530689061703,-0.02370754433289669,0.38181818181818183,0.5714285714285714,0.30769230769230765
1987-09-01,5.95,0.4500000000000002,8.18181818181818,8.18181818181818,0.589274275490111,2.0232396809745037,0.858966880523056,0.41454545454545455,0.7000000000000001,0.33601398601398597
1987-10-01,6.0,0.04999999999999982,0.8403361344537785,9.090909090909083,0.6068931731413283,0.230601325165221,0.0669499596205622,0.41818181818181815,0.5857142857142856,0.31060116354233996
1987-11-01,6.0,0.0,0.0,9.090909090909083,0.6068931731413283,0.006521530689061703,-0.02370754433289669,0.41818181818181815,0.5714285714285714,0.30769230769230765
1987-12-01,6.0,0.0,0.0,9.090909090909083,0.6068931731413283,0.006521530689061703,-0.02370754433289669,0.41818181818181815,0.5714285714285714,0.30769230769230765
1988-01-01,6.0,0.0,0.0,9.090909090909083,0.6068931731413283,0.006521530689061703,-0.02370754433289669,0.41818181818181815,0.5714285714285714,0.30769230769230765
1988-02-01,6.0,0.0,0.0,9.090909090909083,0.6068931731413283,0.006521530689061703,-0.02370754433289669,0.41818181818181815,0.5714285714285714,0.30769230769230765
1988-03-01,6.0,0.0,0.0,9.090909090909083,0.6068931731413283,0.006521530689061703,-0.02370754433289669,0.41818181818181815,0.5714285714285714,0.30769230769230765
1988-04-01,6.0,0.0,0.0,9.090909090909083,0.6068931731413283,0.006521530689061703,-0.02370754433289669,0.41818181818181815,0.5714285714285714,0.30769230769230765
1988-05-01,6.0,0.0,0.0,9.090909090909083,0.6068931731413283,0.006521530689061703,-0.02370754433289669,0.41818181818181815,0.5714285714285714,0.30769230769230765
