,full_regression_acc_60_return,full_regression_acc_60_weight,full_regression_acc_60_forecast,regime_2x2_acc_60_return,regime_2x2_acc_60_weight,regime_2x2_acc_60_forecast,extreme_isolation_acc_60_return,extreme_isolation_acc_60_weight,extreme_isolation_acc_60_forecast,extreme_pca_acc_60_return,extreme_pca_acc_60_weight,extreme_pca_acc_60_forecast
2002-03-31,0.03321414186386924,0.9,0.005642243801898264,0.025630783639104874,0.6848521478900931,0.006462409896584155,0.03321414186386924,0.9,0.01896996837368457,0.03321414186386924,0.9,0.016317567708988713
2002-04-30,-0.05512838701313415,0.9,0.005642243801898264,-0.02573786867803179,0.43268756699215943,-0.0023532349404544834,-0.04014588262861383,0.6617765533546707,0.00556084084272609,-0.04142515625358719,0.6821171429064739,0.005167918221983346
2002-05-31,-0.0080283090665973,0.9,0.005642243801898264,-0.00461179196935774,0.5755892463612736,0.00264259138633797,-0.004671510818836305,0.5812597688303203,0.0027931899401482684,-0.00432741227282796,0.5485863574410577,0.001378729744779629
2002-06-30,-0.06506814647875007,0.9,0.005642243801898264,-0.030546835602020782,0.4326875669921594,-0.0023532349404544847,-0.025486753622261767,0.3641896113489305,-0.0046682905551935295,-0.026598096326517447,0.379233775369403,-0.00342696993214476
2002-07-31,-0.07096133706128387,0.9,0.005642243801898264,-0.033375742296134776,0.43268756699215943,-0.002353234940454484,-0.04660890717887666,0.5972192849651874,0.003341775797076175,-0.04623725921443768,0.592598479692061,0.0026276569184610584
2002-08-31,0.004534111234213044,0.9,0.005642243801898264,0.003503936725703023,0.6033835777653677,0.0036142780255516618,0.0035690157330156114,0.622121667430934,0.004197760070601379,0.0035310468711515558,0.6111893565754402,0.003155208196034108
2002-09-30,-0.09889107547276238,0.9,0.005642243801898264,-0.09889107547276238,0.9,0.019730847769342714,-0.0974902926917495,0.8874180444981339,0.01331694884320576,-0.09129522918572917,0.8317734331989992,0.009414698383883625
2002-10-31,0.0779239446570503,0.9,0.005642243801898264,0.03808610771522243,0.43268756699215943,-0.0023532349404544843,0.03084868060993924,0.3477898936012709,-0.005232007721675816,0.037489868333639334,0.4256934604479325,-0.0021085885361207543
2002-11-30,0.0514643382707128,0.9,0.005642243801898264,0.03385393550315592,0.5858256885431756,0.0030004562313895237,0.013154191839830697,0.21653670642296785,-0.009743650903978832,0.015348281380718127,0.25567985265769533,-0.006933046067477424
2002-12-31,-0.05419765727519008,0.9,0.005642243801898264,-0.05419765727519008,0.9,0.01470898704289832,-0.05419765727519008,0.9,0.015645980577100007,-0.05419765727519008,0.9,0.0136653184987955
2003-01-31,-0.024574895281610613,0.9,0.005642243801898264,-0.01597381100155685,0.5971239294916463,0.0033954414395830504,-0.01595182966613224,0.5963498851640758,0.003311891405163828,-0.015048615435774185,0.5645443629751495,0.001831568320379823
2003-02-28,-0.015203260488489013,0.9,0.005642243801898264,-0.00910994076713398,0.5615503556759198,0.002151793377563757,-0.009887390875617477,0.6047333371587038,0.0036000607429822434,-0.010367852919302171,0.6314203017744623,0.003729299512608657
2003-03-31,0.007616845093027468,0.9,0.005642243801898264,0.007616845093027468,0.9,0.018289440371525266,0.006596842164536141,0.7623032899621007,0.009016305624986676,0.006389643712429404,0.7343322475433872,0.006649620528583059
2003-04-30,0.07303387286110662,0.9,0.005642243801898264,0.07303387286110662,0.9,0.01713996806540016,0.06514938385592255,0.8015699410623262,0.010366041372641636,0.06435861313077712,0.7916979494809979,0.008277480770781628
2003-05-31,0.04590129466038484,0.9,0.005642243801898264,0.02254798167658263,0.43268756699215943,-0.002353234940454484,0.035074516207501766,0.683350303061373,0.00630240806005188,0.0300241466213292,0.5822896740816621,0.002335125070494257
2003-06-30,0.010265018576365456,0.9,0.005642243801898264,0.005324478041880854,0.4326875669921594,-0.002353234940454485,0.007771499451374268,0.6641447366097213,0.005642243801898264,0.00813822531648019,0.698832349245093,0.005642243801898264
2003-07-31,0.014681334017444835,0.9,0.005642243801898264,0.00747364515845967,0.43268756699215943,-0.0023532349404544834,0.010953363198339413,0.6582960158599748,0.005441202275493716,0.010989486059388315,0.6606380512078135,0.004558408388863665
2003-08-31,0.01616753876732202,0.9,0.005642243801898264,0.013943128311806179,0.7695859494602402,0.009424693884583536,0.01616753876732202,0.9,0.017796151489110932,0.01616753876732202,0.9,0.015278990199928361
2003-09-30,-0.010670726687565898,0.9,0.005642243801898264,-0.010670726687565898,0.9,0.016958003956248836,-0.010482985151737276,0.885258978903968,0.013242734008675074,-0.01003325909088891,0.8499475528993743,0.009930423388510502
2003-10-31,0.04954534534172713,0.9,0.005642243801898264,0.03033278145372429,0.5452726434086661,0.0015827264229715191,0.03450814639526714,0.6223636645316979,0.004206078379613681,0.03588867120739908,0.6478527101463807,0.004195600165589581
2003-11-30,0.006493161790598782,0.9,0.005642243801898264,0.006493161790598782,0.9,0.017791539404302465,0.005658959457125583,0.7687021935335516,0.009236258909878208,0.005532979337433038,0.7488737745633675,0.007062263848496177
2003-12-31,0.04576807235557229,0.9,0.005642243801898264,0.02241470172176099,0.4326875669921594,-0.0023532349404544847,0.0119849694032704,0.22398349331476963,-0.0094876781079444,0.017031557092412348,0.32496819519698594,-0.004966858358483363
2004-01-31,0.015625447154471596,0.9,0.005642243801898264,0.015625447154471596,0.9,0.01797668426458037,0.015625447154471596,0.9,0.026275554431455725,0.015625447154471596,0.9,0.01964754815309404
2004-02-29,0.011068126917330489,0.9,0.005642243801898264,0.007632330616168248,0.5988528973257051,0.003455885956832266,0.0037806351693884404,0.2612522881775027,-0.008206615850563315,0.004277041676824372,0.3047622545315696,-0.005540240124145839
2004-03-31,-0.014643875588822672,0.9,0.005642243801898264,-0.006629185804147056,0.43268756699215943,-0.0023532349404544843,-0.007472045816236435,0.4818321968551414,-0.0006244926082029202,-0.007081611375119479,0.4590671400020013,-0.0011615472859146814
2004-04-30,-0.015030079810455822,0.9,0.005642243801898264,-0.009999014483342993,0.6142657137262569,0.003994716251086579,-0.008760346357949894,0.5439168055473322,0.0015095782479322686,-0.008720830798246187,0.5416725591473106,0.0011825376476758348
2004-05-31,0.01096510159848293,0.9,0.005642243801898264,0.007323966838844407,0.5744174659728618,0.0026016260783059634,0.0075246207798149575,0.5923595150526958,0.003174728060829823,0.008715353994953741,0.698832349245093,0.005642243801898264
2004-06-30,0.016301003587107763,0.9,0.005642243801898264,0.014979716895434283,0.821728175321208,0.01124758012247671,0.014117043433430718,0.7706241822222779,0.00930232456017115,0.014141480085673666,0.7720717873273245,0.007720551316459712
2004-07-31,-0.030740637162091026,0.9,0.005642243801898264,-0.030740637162091026,0.9,0.01634868134998704,-0.02758451809759808,0.8110923728058637,0.010693361532847076,-0.02769410680721861,0.814179478184505,0.008915436649018534
2004-08-31,0.002191099281124018,0.9,0.005642243801898264,0.0021613091293159322,0.8690438068572444,0.012901729176148583,0.0020111048975697075,0.7129603052104565,0.007320210120297575,0.002072236754517069,0.7764849754783067,0.00784578387336521
2004-09-30,0.008570015757444005,0.9,0.005642243801898264,0.008359661530260357,0.8735033748150882,0.013057635160656778,0.008184687024932346,0.8514632478033117,0.012081053419508953,0.006972964607964223,0.698832349245093,0.005642243801898264
2004-10-31,0.01277198943398723,0.9,0.005642243801898264,0.01277198943398723,0.9,0.02631200979969569,0.01277198943398723,0.9,0.02072906206962368,0.01277198943398723,0.9,0.01316698267970342
2004-11-30,0.03492127838730595,0.9,0.005642243801898264,0.017753805836665398,0.4326875669921594,-0.002353234940454485,0.026256756593791477,0.6641447366097213,0.005642243801898264,0.006727885861399636,0.13255314274349828,-0.010426999232035977
2004-12-31,0.02939731534647566,0.9,0.005642243801898264,0.027903524894780464,0.8511962821198227,0.012277781757581284,0.02217822721676668,0.6641447366097213,0.005642243801898264,0.02863033331296501,0.8749418837560918,0.010639684778291065
2005-01-31,-0.0225522367262966,0.9,0.005642243801898264,-0.015164381674016129,0.6301941400666676,0.004551572209722688,-0.016463771195436287,0.6776480904669139,0.00610640254484191,-0.017409432307966387,0.7121838126577463,0.00602111681714115
2005-02-28,0.01724304528177288,0.9,0.005642243801898264,0.01658510952129967,0.8603733928887864,0.012598612497890897,0.01724304528177288,0.9,0.025658531021995373,0.01724304528177288,0.9,0.022696464349251867
2005-03-31,-0.016973382352941217,0.9,0.005642243801898264,-0.009102649612700336,0.5329402466659497,0.0011515872467791077,-0.009900465799097556,0.5701472288173871,0.002411212050961382,-0.010175822367218005,0.582988766868406,0.002354963149951314
2005-04-30,-0.017856064128952503,0.9,0.005642243801898264,-0.010318545577430316,0.565374795099834,0.0022854953413444803,-0.0106169305482088,0.5786214798414213,0.002702502477347526,-0.011264642289346195,0.6073763907066919,0.00304700808110575
2005-05-31,0.027205989072337365,0.9,0.005642243801898264,0.027205989072337365,0.9,0.014996767958527899,0.023189613100032855,0.7537391268212694,0.008721924596402787,0.023940095236914517,0.781068782561235,0.007975858065019352
2005-06-30,0.00013242376556159738,0.9,0.005642243801898264,0.0014180052366980429,0.43268756699215943,-0.0023532349404544834,0.001078477459024537,0.5561068565670877,0.0019285940581959355,0.0007726482312547415,0.6672766297185891,0.004746790604323323
2005-07-31,0.032656383243937624,0.9,0.005642243801898264,0.031630182876732305,0.8690140087468468,0.012900687437625494,0.032656383243937624,0.9,0.018286786546916227,0.032656383243937624,0.9,0.015160674539962754
2005-08-31,-0.00980649003116786,0.9,0.005642243801898264,-0.004400923541374283,0.5181258011496221,0.0006336759300329051,-0.006467874036523353,0.6641447366097213,0.005642243801898264,-0.006915327302657903,0.6957549032501175,0.005554915453886726
2005-09-30,0.006549879370061167,0.9,0.005642243801898264,0.0053692032042531,0.6041361746833193,0.0036405887275165684,0.005608673773982551,0.6641447366097213,0.005642243801898264,0.005747098393631572,0.698832349245093,0.005642243801898264
2005-10-31,-0.015635000271265093,0.9,0.005642243801898264,-0.012449597937379328,0.7487277077057973,0.008695492144285657,-0.011825896198526961,0.7191085946849989,0.007531548899088233,-0.012131392104344687,0.7336163588904603,0.006629305834670515
2005-11-30,0.03199667563510928,0.9,0.005642243801898264,0.03199667563510928,0.9,0.014331525794787152,0.024474200689695566,0.6641447366097213,0.005642243801898264,0.025580543169464683,0.698832349245093,0.005642243801898264
2005-12-31,-0.0005171565771361747,0.9,0.005642243801898264,0.0006850892503407247,0.6237738080104337,0.004327118137140141,0.0005093789742431754,0.6641447366097213,0.005642243801898264,0.0003584047409322886,0.698832349245093,0.005642243801898264
2006-01-31,0.02329265477172771,0.9,0.005642243801898264,0.02158012211264789,0.8212333102176992,0.011230279695195276,0.02304466367093652,0.8885938303125347,0.013357364822180685,0.022223520908214597,0.85082596824265,0.009955350084518004
2006-02-28,0.0007927870133117886,0.9,0.005642243801898264,0.002380202167792272,0.4326875669921594,-0.0023532349404544847,0.0015939645402179316,0.6641447366097213,0.005642243801898264,0.002684414646403824,0.3431317421469343,-0.004451433375637601
2006-03-31,0.010372090419523142,0.9,0.005642243801898264,0.007673026437358751,0.5270727397713143,0.0009464598784635772,0.008665086093719151,0.6641447366097213,0.005642243801898264,0.005375834919385265,0.20967183905926529,-0.00823861043136978
2006-04-30,0.011337594372408017,0.9,0.005642243801898264,0.008302138691336891,0.5289473554047618,0.001011996226080623,0.008587521095998899,0.5638323634881017,0.0021941474621119785,0.009395334970023783,0.6625791434746533,0.004613490551565416
2006-05-31,-0.027420211161214948,0.9,0.005642243801898264,-0.017229468728278192,0.6085603225647693,0.0037952564302150193,-0.015883617977262,0.5700710455240299,0.0024085933577054726,-0.015165638369451208,0.5495379247349934,0.0014057322656806917
2006-06-30,0.0004954472320860727,0.9,0.005642243801898264,0.002592852105837285,0.3869853741909299,-0.003950978360941359,0.00165832444080344,0.615566115270313,0.003972422211403196,0.0012887373349511598,0.7059652524066535,0.005844653413843485
2006-07-31,0.005002231931979231,0.9,0.005642243801898264,0.004716531962769855,0.5581772703906736,0.0020338707027222503,0.004593417492183329,0.4108782541998358,-0.003063434309507728,0.004629913274975692,0.4545432504819053,-0.0012899212034494503
2006-08-31,0.019567669609240584,0.9,0.005642243801898264,0.011592548715374138,0.43268756699215943,-0.002353234940454484,0.01554258038384729,0.6641447366097213,0.005642243801898264,0.014344741894039075,0.5939558546514275,0.002666174999047113
2006-09-30,0.022517147037167604,0.9,0.005642243801898264,0.012941319701804123,0.43268756699215943,-0.0023532349404544843,0.017684172096130473,0.6641447366097213,0.005642243801898264,0.01839496548789696,0.698832349245093,0.005642243801898264
2006-10-31,0.02878055906975601,0.9,0.005642243801898264,0.02878055906975601,0.9,0.01577953975152636,0.02878055906975601,0.9,0.014269719207080353,0.02878055906975601,0.9,0.012053631557905987
2006-11-30,0.015239115285619616,0.9,0.005642243801898264,0.010051978425434822,0.4774206936652152,-0.0007893699607032728,0.013789814755126409,0.7819301612133217,0.009690951641393263,0.014178663196589733,0.8136083893171933,0.008899230922766461
2006-12-31,0.01177250966826823,0.9,0.005642243801898264,0.01042241169648312,0.739891956520599,0.008386595295886956,0.010516674725205373,0.7510706038606934,0.008630197883469356,0.010597372850342075,0.760640590038074,0.0073961694827267815
2007-01-31,0.013079843004535933,0.9,0.005642243801898264,0.009464047453713079,0.5307556015011803,0.001075212302292529,0.005746669561976654,0.1511376324169887,-0.011991651830365335,0.006283063206390922,0.20591405597480394,-0.00834524463047108
2007-02-28,-0.019231530759817605,0.9,0.005642243801898264,-0.007013111991185154,0.4326875669921594,-0.0023532349404544847,-0.0029257106138937984,0.27635854287937645,-0.007687359651906158,-0.004690534405484571,0.3438569741817694,-0.004430853545599771
2007-03-31,0.009401959312491926,0.9,0.005642243801898264,0.009401959312491926,0.9,0.02365375603392724,0.009130250311499688,0.85299115463941,0.012133573061953238,0.008652308953813198,0.7703016916740058,0.007670321505935297
2007-04-30,0.03937078146333909,0.9,0.005642243801898264,0.03818258882339639,0.8696882027196076,0.012924257181615577,0.03937078146333909,0.9,0.014670188458555843,0.03937078146333909,0.9,0.013729586046132607
2007-05-31,0.029688472406798946,0.9,0.005642243801898264,0.020214800934579193,0.5688403054322354,0.0024066491852378228,0.022941228352024237,0.6641447366097213,0.005642243801898264,0.008956760467178682,0.17530657845549213,-0.00921378966844276
2007-06-30,-0.015633012090960963,0.9,0.005642243801898264,-0.015633012090960963,0.9,0.017186391986839567,-0.015633012090960963,0.9,0.015178332386341534,-0.015633012090960963,0.9,0.012114785490751338
2007-07-31,-0.02837038303344748,0.9,0.005642243801898264,-0.016002422546157215,0.5575417926690556,0.0020116544744332274,-0.0027308569334467386,0.19006353520903296,-0.010653628825193332,-0.006407296853932331,0.2918610001850276,-0.005906337606018678
2007-08-31,0.01191139975743326,0.9,0.005642243801898264,0.01191139975743326,0.9,0.015094761756759589,0.01147264782996214,0.8539219330938714,0.012165567258502543,0.011690041761708165,0.876752812013803,0.01069107329115905
2007-09-30,0.03253293451787329,0.9,0.005642243801898264,0.022699970817869588,0.5984740176072669,0.0034426403653149517,0.014272103743277463,0.3400350589501936,-0.005498569224947287,0.013750211142389505,0.3240313205059867,-0.004993443948999772
2007-10-31,0.013668434856176128,0.9,0.005642243801898264,0.008623967303877121,0.4628332773557392,-0.0012993443624072796,0.010723403084926279,0.6447758610452838,0.004976466023333092,0.011819653835636526,0.7397798119906901,0.006804205468382509
2007-11-30,-0.03937658143902722,0.9,0.005642243801898264,-0.0186402075677162,0.45566586198016845,-0.0015499163821793066,-0.028369588046682763,0.6641447366097213,0.005642243801898264,-0.029988404254493867,0.698832349245093,0.005642243801898264
2007-12-31,-0.007485639980015493,0.9,0.005642243801898264,-0.00214496504212243,0.43268756699215943,-0.0023532349404544843,-0.00210589697778609,0.4292690866670632,-0.002431275382921605,-0.002057523689833909,0.42503639339357213,-0.0021272340559718855
2008-01-31,-0.054883794074114374,0.9,0.005642243801898264,-0.054883794074114374,0.9,0.01828993137801021,-0.054883794074114374,0.9,0.018242105584580125,-0.054883794074114374,0.9,0.014048239054593795
2008-02-29,-0.03113087921487542,0.9,0.005642243801898264,-0.014166115983249045,0.4326875669921594,-0.002353234940454485,-0.0047893614757840266,0.17439489866703622,-0.01119221610638942,-0.0037902544240560054,0.14687343309727763,-0.010020633920773684
2008-03-31,-0.0052486247491790525,0.9,0.005642243801898264,-0.0052486247491790525,0.9,0.01476514532243711,-0.004084135906125174,0.7362085604593465,0.008119336103818323,-0.004010809859268629,0.7258948688837689,0.006410193958272718
2008-04-30,0.04291118299690019,0.9,0.005642243801898264,0.04291118299690019,0.9,0.01946866997187994,0.04291118299690019,0.9,0.019383844308475895,0.04291118299690019,0.9,0.014404590094733164
2008-05-31,0.009764237923916952,0.9,0.005642243801898264,0.009764237923916952,0.9,0.014472785716714225,0.009360097483879106,0.8555848298201488,0.012222726988024322,0.009662037903264368,0.8887681833838659,0.011032032168814702
2008-06-30,-0.07720781014200913,0.9,0.005642243801898264,-0.04348027785349559,0.5147437678809466,0.0005154404347166102,-0.05655969247845564,0.6641447366097213,0.005642243801898264,-0.02481628044525705,0.3015523236842842,-0.005631327980303959
2008-07-31,-0.008733437499999904,0.9,0.005642243801898264,-0.004268109218994552,0.5034124202271091,0.00011929781989920623,-0.005469455356270032,0.6101098290331478,0.0037848700678567012,-0.004952398229101757,0.5641874641444856,0.0018214406413433705
2008-08-31,0.011114786251952674,0.9,0.005642243801898264,0.0076090031530918565,0.5740980082744962,0.0025904578737975387,0.005168493897949406,0.3472252084900771,-0.005251417975909146,0.005083958359714201,0.339366678881844,-0.00455827416362741
2008-09-30,-0.08163564127748806,0.9,0.005642243801898264,-0.055048149692517104,0.6096107739762493,0.0038319800911240883,-0.021996997731974895,0.24862529302773845,-0.008640650999005212,-0.019616737020396468,0.22262802797695358,-0.007870954077186992
2008-10-31,-0.1524437476708163,0.9,0.005642243801898264,-0.07309041983355462,0.4326875669921594,-0.002353234940454485,-0.11239366828925944,0.6641447366097213,0.005642243801898264,-0.11828389782933334,0.698832349245093,0.005642243801898264
2008-11-30,-0.06736329569892471,0.9,0.005642243801898264,-0.03238151805585118,0.4326875669921594,-0.002353234940454486,-0.049707792020663194,0.6641447366097213,0.005642243801898264,-0.052304415321202,0.698832349245093,0.005642243801898264
2008-12-31,0.007048575753518411,0.9,0.005642243801898264,0.003436297851750585,0.4326875669921594,-0.002353234940454485,0.00522543839233881,0.6641447366097213,0.005642243801898264,0.005493570134054599,0.698832349245093,0.005642243801898264
2009-01-31,-0.07707161361749236,0.9,0.005642243801898264,-0.03694940721523443,0.43268756699215943,-0.002353234940454484,-0.056605105791407484,0.6616219439306934,0.005555526361846785,-0.04858644958962751,0.5682268374517953,0.0019360654953636158
2009-02-28,-0.09891643572108941,0.9,0.005642243801898264,-0.06742072605369186,0.6140598042641422,0.003987517679898961,-0.033072412818329226,0.3022216677866896,-0.006798351212037818,-0.028131963981786898,0.25736879981635086,-0.00688511899890011
2009-03-31,0.07688155746235145,0.9,0.005642243801898264,0.03705274857858791,0.43268756699215943,-0.002353234940454484,0.05677972933563539,0.6641447366097213,0.005642243801898264,0.0597361375043542,0.698832349245093,0.005642243801898264
2009-04-30,0.08454423462886598,0.9,0.005642243801898264,0.05446826262305299,0.5793893812344446,0.0027754436658112723,0.06241902765206024,0.6641447366097213,0.005642243801898264,0.06567301740008168,0.698832349245093,0.005642243801898264
2009-05-31,0.04778495065745517,0.9,0.005642243801898264,0.02303385980296176,0.43268756699215943,-0.002353234940454484,0.028561299015008774,0.537048262917434,0.0012734817828122143,0.029094379188693228,0.5471130715522219,0.0013369224724405545
2009-06-30,0.00019208504689168375,0.9,0.005642243801898264,0.00017926264817384957,0.558086727179052,0.002030705322424912,0.00016590346665643367,0.2018599730947493,-0.010248142911237934,0.00018454087697447721,0.698832349245093,0.005642243801898264
2009-07-31,0.06674258125571066,0.9,0.005642243801898264,0.032165313292512356,0.4326875669921594,-0.0023532349404544847,0.027585285684838107,0.37078840691787796,-0.004441466264827081,0.051857833334692245,0.698832349245093,0.005642243801898264
2009-08-31,0.03021665603353992,0.9,0.005642243801898264,0.0180770278413384,0.5369204353258689,0.0012907341859936135,0.019034278325691698,0.5655504793140667,0.002253205270301365,0.016620665383657328,0.4933626394221791,-0.00018834765430956676
2009-09-30,0.03216271210963265,0.9,0.005642243801898264,0.021270621629666,0.5941001207335649,0.0032897294320860006,0.027015710743255022,0.7554485845068086,0.00878068479322697,0.02499979246769214,0.698832349245093,0.005642243801898264
2009-10-31,-0.01778162059635971,0.9,0.005642243801898264,-0.010947051052787154,0.5548833838314713,0.0019187168062629533,-0.01048688609491623,0.531647015816298,0.0010878215319363995,-0.010395030650360302,0.5270087075805423,0.0007664231374933479
2009-11-30,0.05163259725532968,0.9,0.005642243801898264,0.024849053895050047,0.43268756699215943,-0.0023532349404544843,0.022809035690294552,0.3970938496926638,-0.003537253772134611,0.04010287513345058,0.698832349245093,0.005642243801898264
2009-12-31,0.01599853796445864,0.9,0.005642243801898264,0.01599853796445864,0.9,0.019319690126841607,0.011819041717461693,0.6641447366097213,0.005642243801898264,0.012433726947474648,0.698832349245093,0.005642243801898264
2010-01-31,-0.03327016949152539,0.9,0.005642243801898264,-0.03327016949152539,0.9,0.02158440308894046,-0.03327016949152539,0.9,0.0145801459309743,-0.032224827522523224,0.8717787324616657,0.010549924380381957
