,return,weight,forecast
2016-03-31,0.018903641631252025,0.28456014789981265,-0.003988353427843917
2016-04-30,0.001982698359364859,0.7151585571801711,0.003983145925390006
2016-05-31,0.011081352988983505,0.7176595591581685,0.0040294459934356874
2016-06-30,0.00041179194493216306,0.283033549305991,-0.004016614748464296
2016-07-31,0.0258423216050667,0.7238988359181168,0.004144951275351841
2016-08-31,-0.0008048470878533509,0.7227042898009252,0.004122837111910051
2016-09-30,-0.0001694037044994417,0.2784747996079475,-0.004101009092443045
2016-10-31,-0.013836383063157993,0.716411092399816,0.004006333618326422
2016-11-30,0.024814410824876048,0.7228663430417521,0.004125837139956139
2016-12-31,0.005298579405111684,0.2741700516886264,-0.004180701201180867
2017-01-31,0.01314981067366646,0.7286958615893881,0.004233756728906336
2017-02-28,0.010158875267732492,0.26436640549937285,-0.004362192255426927
2017-03-31,-0.00011776209023250887,0.7345220329226527,0.004341614352190564
2017-04-30,0.002895736133838495,0.2645921034070864,-0.0043580139986415115
2017-05-31,0.008744021397228652,0.7367742708501281,0.004383309149001832
2017-06-30,0.0037723889276111582,0.7367100447311469,0.0043821201560680775
2017-07-31,0.0056968931238935904,0.2603456599400754,-0.004436626739936575
2017-08-31,0.0006236214653348592,0.7386997221951983,0.004418954274067579
2017-09-30,0.005642943387861954,0.25839974833693735,-0.004472650637729857
2017-10-31,0.006370893768322371,0.2549505821782462,-0.004536503697124931
2017-11-30,0.02131701227259119,0.7496476468101234,0.004621628905710974
2017-12-31,0.007667493185181557,0.7504836676057112,0.004637105830585025
2018-01-31,0.014371497343526093,0.23934385211479486,-0.004825424965586693
2018-02-28,-0.028930874555143954,0.7515894362549842,0.004657576491605901
2018-03-31,-0.005781425712016847,0.2549970475281841,-0.004535643502337873
2018-04-30,0.0018550091408170012,0.2556519373200607,-0.004523519784646699
2018-05-31,0.016557055332603116,0.747435353153812,0.0045806735815147655
2018-06-30,0.004024779627075325,0.7471850120431786,0.004576039114785458
2018-07-31,0.0275438412149535,0.753050828543636,0.004684630673490313
2018-08-31,0.008664330695255655,0.24227416773156685,-0.004771177182639915
2018-09-30,0.002424334937364263,0.24271441887116124,-0.004763026986078802
2018-10-31,-0.01642209481916845,0.2574804477581186,-0.0044896692885458885
2018-11-30,0.0060296418326074375,0.2552596559235892,-0.004530781936180154
2018-12-31,-0.06605447521004243,0.7258275607776903,0.004180657001706827
2019-01-31,0.058729558905723844,0.7397513270885878,0.004438422222733534
2019-02-28,0.009123831918477824,0.25579144930069386,-0.004520937054103769
2019-03-31,0.00603851242464,0.25360709927930825,-0.0045613750687536906
2019-04-30,0.011250036747994178,0.24739672668774426,-0.004676345259144619
2019-05-31,-0.0480961677115963,0.7389638721533437,0.00442384437857129
2019-06-30,0.05219052969569162,0.750762700130986,0.004642271450213016
2019-07-31,0.004558828578075335,0.24796221635963112,-0.004665876570787781
2019-08-31,-0.013104826443439872,0.747502287862949,0.004581912717515025
2019-09-30,0.005477249295831186,0.2504455712773847,-0.004619903195842417
2019-10-31,0.015681874107533737,0.7519442948278834,0.004664145849093967
2019-11-30,0.025739347062047585,0.7461126839130507,0.0045561875249710525
2019-12-31,0.02112184575468697,0.7264297721039494,0.004191805503638843
2020-01-31,-0.0008248782983886045,0.7249046217213991,0.004163570993185348
2020-02-29,-0.024137123669894588,0.29582965017828755,-0.0037797255551254177
2020-03-31,-0.04068250681057209,0.3256437337528747,-0.0032277891270989416
2020-04-30,0.03769647391099752,0.2967716347321287,-0.003762286964782619
2020-05-31,0.03231845152918355,0.7129792453028221,0.003942801179923304
2020-06-30,0.005309412323398399,0.28354199705584,-0.004007202054822793
2020-07-31,0.015027808631015797,0.2717393219770639,-0.004225700346337929
2020-08-31,0.052103158571056594,0.743307798000229,0.004504261772905872
2020-09-30,-0.0287556142116245,0.7336047591209052,0.004324633222302999
2020-10-31,-0.005757527921666109,0.2102510836306365,-0.0053640079704399615
2020-11-30,0.020525788152159462,0.19035460997544373,-0.00573234357841184
2020-12-31,0.006910528934938307,0.18451260328099667,-0.005840494355522706
2021-01-31,-0.0020515582278244804,0.1878632188087752,-0.005778465725279364
2021-02-28,0.021292617748955085,0.8158403891732661,0.005847029166288854
2021-03-31,0.034913811654802354,0.822584823741654,0.005971886236452408
2021-04-30,0.008859281082165908,0.16885650184570217,-0.006130329616814526
2021-05-31,0.004560087499261837,0.8308896566479033,0.0061256303486323
2021-06-30,0.018527485854139516,0.8337344856651525,0.0061782955517132015
2021-07-31,0.019040450721379113,0.836653415279608,0.006232332550067781
2021-08-31,0.024377468783828203,0.840699847699695,0.006307242565349855
2021-09-30,-0.03950969495305603,0.8306927175743996,0.006121984492857577
2021-10-31,0.058229437700776966,0.8420537326951616,0.006332306506909118
2021-11-30,-0.006987383388834993,0.8392496671859044,0.006280395942653145
2021-12-31,0.03689829830162258,0.8458647030246279,0.006402857504919785
2022-01-31,-0.04388206765315809,0.8350714110568218,0.006203045526783534
2022-02-28,-0.00514765614078598,0.1718466631004411,-0.006074973935059795
2022-03-31,0.02985453438586167,0.8325206501337108,0.006155824290915951
2022-04-30,-0.06849516683783356,0.7805048125914674,0.0051928755052506916
2022-05-31,0.0002548070358669105,0.7793320289391096,0.005171164221779213
2022-06-30,-0.06376613685210519,0.7638773181469958,0.004885057226424429
2022-07-31,0.07135540829841135,0.7782361161419733,0.005150876018280801
2022-08-31,-0.00787268290683379,0.23024024922043435,-0.004993956393061718
2022-09-30,-0.021008328141527522,0.24730326112929668,-0.004678075550345554
2022-10-31,0.061926412505150276,0.7650583271055948,0.00490692078176215
2022-11-30,0.015044611628579337,0.2275528507020274,-0.005043707147104597
2022-12-31,-0.011217555856721004,0.23782524755462708,-0.004853538295799471
2023-01-31,0.0484784375792556,0.7704827999492727,0.005007341918564027
2023-02-28,-0.019016231990686038,0.7648633814273571,0.004903311828931636
2023-03-31,0.011203463131256457,0.23095189439494057,-0.004980781985246813
2023-04-30,0.012251333840097965,0.7699245561429109,0.0049970073700718555
2023-05-31,0.0029719063554509897,0.7688114680826631,0.004976401207668266
2023-06-30,0.05133572207182882,0.7775542890564152,0.005138253621043831
2023-07-31,0.02533058197974745,0.7809326829328149,0.005200796500952975
2023-08-31,-0.012723896325018145,0.7766179655843691,0.005120919832086488
2023-09-30,-0.03631580156582896,0.7674823429817046,0.0049517956363184686
2023-10-31,-0.0016662885596206642,0.2374283688826005,-0.004860885554890976
2023-11-30,0.07013488073187972,0.774989078666996,0.005090764887877494
2023-12-31,0.013225804460060912,0.21963218942490825,-0.005190339240690969
2024-01-31,0.013407523060857742,0.7813336334201753,0.0052082191399636804
2024-02-29,0.01455287598617805,0.21219653232772961,-0.005327992642244612
2024-03-31,0.0100805409272539,0.2089459402062061,-0.005388169578424329
2024-04-30,-0.005459690335424209,0.21682402384870592,-0.0052423257078771405
2024-05-31,0.013721891441090414,0.21098764864999686,-0.005350372231317612
2024-06-30,0.02843179980218283,0.7927801185416554,0.005420123426593942
2024-07-31,0.0059186532855395185,0.20700377236049905,-0.005424124169505611
2024-08-31,0.019043147147087394,0.7949744858690332,0.005460746887698186
2024-09-30,0.007247919234859167,0.20339656900541486,-0.00549090290949235
2024-10-31,-0.007057632916619883,0.793718274868058,0.0054374911464646425
2024-11-30,0.0466530401784403,0.8009091401008828,0.00557061281230743
2024-12-31,-0.019143859554868525,0.7958117775101988,0.005476247339237649
2025-01-31,0.022295865053750558,0.7984834557324691,0.005525707069607927
2025-02-28,-0.010584918976051636,0.7950239549121612,0.005461662688678404
2025-03-31,-0.009534523504586202,0.2148104493058473,-0.005279602223117666
2025-04-30,0.0011550624135483226,0.21723192065782027,-0.0052347744743380395
2025-05-31,0.015761006514421298,0.2094932699491054,-0.005378037077705576
2025-06-30,0.013024517761035621,0.2035521919436129,-0.005488021923115119
2025-07-31,0.007304333555930052,0.2017240863477126,-0.005521864924531955
2025-08-31,0.00663739564535247,0.20026348780343767,-0.00554890441213824
2025-09-30,0.00963054785870419,0.19642883243618253,-0.0056198938819577784
2025-10-31,0.01890609866192205,0.8055692978590694,0.005656884483903794
