date,value,log_value,log_diff,log_pct_change,pct_change_mom,zscore_value,zscore_log_value,zscore_pct_change_mom,minmax_value,minmax_log_value,minmax_pct_change_mom
1999-07-19,19.07,2.9481164196123277,0.09049744818797079,3.1668829572076618,9.471871412169918,-0.03734994530744844,0.14228453455522566,1.3039067805470037,0.13501019714479945,0.3339281002314806,0.29881206624765755
1999-07-20,21.79,3.0814511489565284,0.13333472934420065,4.522709091716726,14.263240692186674,0.3100705155155381,0.5303404652694798,1.980181238696266,0.17199184228416042,0.394467698518239,0.3304692358231414
1999-07-21,21.46,3.0661907372025525,-0.015260411753975855,-0.4952345831977123,-1.5144561725562111,0.2679202390186318,0.48592673063786246,-0.24675072468811224,0.16750509857239973,0.3875388270845159,0.2262240407719265
1999-07-22,23.05,3.1376657694426577,0.07147503224010521,2.331069341932568,7.409133271202228,0.471007934867363,0.6939468788406962,1.0127630516750221,0.1891230455472468,0.4199915103473952,0.2851833001680361
1999-07-23,23.32,3.1493113614822916,0.01164559203963389,0.3711546383636133,1.1713665943600793,0.5054945247284682,0.7278400819085374,0.1323378469143076,0.192794017675051,0.42527910096507227,0.24396960405726503
1999-07-26,24.98,3.2180755046974316,0.06876414321514002,2.183466012797619,7.118353344768447,0.7175231883189674,0.9279704884902645,0.9717211228030733,0.21536369816451395,0.45650092612085086,0.28326208122157476
1999-07-27,23.23,3.145444546782318,-0.07263095791511365,-2.256968732060327,-7.005604483586869,0.4939989947747665,0.7165861469084204,-1.0217950036059142,0.19157036029911625,0.4235234037829718,0.18994334456856027
1999-07-28,22.85,3.128951117340214,-0.01649342944210419,-0.5243592502362282,-1.63581575548859,0.44546231274802583,0.6685838511501773,-0.26387993794477194,0.18640380693405847,0.41603469024444306,0.22542220299404456
1999-07-29,24.52,3.1994891110680106,0.07053799372779679,2.2543654752829045,7.308533916849003,0.6587682574444916,0.8738768527663909,0.9985640263276885,0.20910944935418083,0.4480619184485137,0.2845186277886337
1999-07-30,24.64,3.204371138665319,0.004882027597308269,0.15258772347184202,0.4893964110929794,0.6740956307160941,0.8880854522240426,0.03608164347650909,0.21074099252209383,0.4502785651617862,0.23946374268958628
1999-08-02,25.59,3.2422016501716975,0.03783051150637862,1.180590820142502,3.855519480519476,0.7954373357829461,0.9981869570923432,0.511190724367927,0.22365737593473828,0.4674552150927021,0.26170413423386113
1999-08-03,26.27,3.2684276036974484,0.026225953525750967,0.8088933495040918,2.6572880031262125,0.8822924509886927,1.0745146839671023,0.3420671824837403,0.23290278721957852,0.4793629056017331,0.25378727062897766
1999-08-04,27.4,3.3105430133940246,0.04211540969657612,1.2885526253949342,4.3014845831747195,1.026625215962948,1.1970869094300387,0.5741361561486726,0.24826648538409243,0.49848508027635297,0.2646506808376444
1999-08-05,27.01,3.2962071678045244,-0.014335845589500185,-0.4330360769063901,-1.423357664233571,0.9768112528302407,1.1553640220010006,-0.23389268959341714,0.24296397008837528,0.49197600092877425,0.22682593988625094
1999-08-06,26.6,3.2809112157876537,-0.015295952016870729,-0.464047046747329,-1.5179563124768647,0.9244427274855993,1.1108468513789005,-0.24724474948352068,0.23738953093133924,0.48503099271471467,0.2262009149144669
1999-08-09,27.66,3.319987326236612,0.039076110448958534,1.191013955541531,3.9849624060150246,1.0598345247180867,1.224573533718494,0.5294608553440248,0.25180149558123727,0.5027731971713051,0.26255937965605175
1999-08-10,28.45,3.34814816057234,0.028160834335727802,0.8482211396767525,2.856109906001447,1.1607397320894688,1.3065325164350707,0.3701297605855652,0.2625424881033311,0.5155594052844508,0.25510091153761993
1999-08-11,25.39,3.234355395716587,-0.11379276485575307,-3.3986776987880107,-10.755711775043931,0.7698917136636089,0.9753513043694975,-1.5511012683325718,0.22093813732155,0.46389268419693036,0.1651659217664715
1999-08-12,25.03,3.2200751054436827,-0.014280290272904228,-0.44151889714458825,-1.4178810555336763,0.7239095938488018,0.9337901045232356,-0.23311969749772044,0.21604350781781104,0.45740882930937005,0.2268621245174448
