combination,K,regime,variable,coefficient,t_statistic,p_value,n_observations,n_effective,avg_weight,r_squared,rmse
all_4vars,5,0,PPI_inflation,-0.09676058479121466,-1.0657979246050036,0.29090704138218504,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,vix,-0.03707294038741763,-4.6602322260602955,1.8788628267873975e-05,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,nat_fin_condition_indx,0.014730659950877667,1.846952170870887,0.06982861134298135,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,10y_2y_spread,0.007643733367833657,0.5778561160047431,0.5655855593218742,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,10y_treasury_const_maturity_rate,-0.02325561640751646,-1.2365560524046617,0.22120811145269026,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,fed_reserve_discount_rate,0.016640100689690372,0.5330657260148496,0.5960134379380333,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,fedfunds,0.015437129927242249,0.3938791640859063,0.6951065549271485,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,0,m2_real_money_supply,0.03998751491890591,0.7490629779537616,0.45682960591062205,356,74.32692406523707,0.20878349456527265,0.34821861125217224,0.031647301030764366
all_4vars,5,1,export_price_index,0.07839732997918608,1.9140385059574614,0.06026688497881327,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,import_price_index,-0.01513015301269805,-0.3959240129370248,0.6935300096956634,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,retail_sales,-0.03996496702321521,-0.6021065141225517,0.5493146052752405,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,tot_business_inventories,-0.03187102297605741,-0.5708926649722367,0.5701506631427149,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,unemployment,0.010184054849607223,0.7340606793015477,0.4656985399560105,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,cpi,0.5188776521073954,1.5245193469511682,0.13250035466091759,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,PCE_price_index,-0.43565578897707924,-1.263702904280821,0.21110132650125424,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,PPI_inflation,-0.11556212374732185,-1.371890773519668,0.1750765802299732,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,vix,-0.03740179643255505,-4.90638671113346,7.1290487224651145e-06,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,nat_fin_condition_indx,0.014830418157699555,1.9613122755263517,0.05436971135504698,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,10y_2y_spread,0.009861553311774147,0.7153545717639058,0.4770944751692563,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,10y_treasury_const_maturity_rate,-0.025289393064154734,-1.2011840175590607,0.23428106108628488,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,fed_reserve_discount_rate,0.010422134683797464,0.304780609908734,0.7615612956094409,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,fedfunds,0.02008023175152417,0.47765584063581046,0.6345868791040705,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,1,m2_real_money_supply,0.04061482387368987,0.9219857230410492,0.36013544978026313,356,77.55963277850887,0.21786413701828333,0.3582097080924429,0.03258234871817916
all_4vars,5,2,export_price_index,0.06844475635178507,1.409735727625126,0.16555300688128338,356,60.601716000427004,0.17022953932704216,0.39766197918356994,0.03622602771401956
