date,regime,regime_name,growth_factor,monetary_policy_factor,erp,prob_R0,prob_R1,prob_R2,prob_R3
1996-12-01,2,High Growth / High Inflation,0.6407086216587032,5.29,-0.0257141853140703,0.17487770452764378,0.1748777045294251,0.4753668864152873,0.17487770452764378
1997-01-01,2,High Growth / High Inflation,0.1585125359039318,5.25,0.0570034636828287,0.1748777045278777,0.17487770453042903,0.4753668864138155,0.1748777045278777
1997-02-01,2,High Growth / High Inflation,1.1938518753170868,5.19,0.0020434342625694,0.17487770452910395,0.174877704535749,0.475366886406043,0.17487770452910395
1997-03-01,2,High Growth / High Inflation,0.6346132066227916,5.39,-0.046816408915246,0.17487770452733398,0.1748777045280766,0.4753668864172554,0.17487770452733398
1997-04-01,2,High Growth / High Inflation,0.1172201006550244,5.51,0.0537643345755658,0.17487770452719076,0.1748777045274553,0.4753668864181632,0.17487770452719076
1997-05-01,2,High Growth / High Inflation,0.5539648397783647,5.5,0.0542373862897647,0.17487770452718937,0.17487770452746193,0.4753668864181594,0.17487770452718937
1997-06-01,2,High Growth / High Inflation,0.4595965749441433,5.56,0.0392183256372267,0.17487770452715773,0.17487770452731405,0.4753668864183706,0.17487770452715773
1997-07-01,2,High Growth / High Inflation,0.8542220977454162,5.52,0.0736010805857247,0.17487770452718637,0.17487770452744905,0.47536688641817826,0.17487770452718637
1997-08-01,2,High Growth / High Inflation,1.0004661403578252,5.54,-0.0618744362079278,0.17487770452718415,0.1748777045274324,0.4753668864181993,0.17487770452718415
1997-09-01,2,High Growth / High Inflation,0.9159267160430806,5.54,0.0489076614345715,0.17487770452717788,0.17487770452740795,0.47536688641823627,0.17487770452717788
1997-10-01,2,High Growth / High Inflation,0.8866930363580661,5.5,-0.0389506758334419,0.17487770452720428,0.17487770452752657,0.47536688641806485,0.17487770452720428
1997-11-01,2,High Growth / High Inflation,0.7875135934105604,5.52,0.0408078736523467,0.17487770452718365,0.17487770452743487,0.4753668864181979,0.17487770452718365
1997-12-01,2,High Growth / High Inflation,0.4258485271143364,5.5,0.0110904286437081,0.17487770452719012,0.17487770452745852,0.4753668864181614,0.17487770452719012
1998-01-01,2,High Growth / High Inflation,0.4383363230729298,5.56,0.006031787330619,0.17487770452715773,0.17487770452731388,0.4753668864183706,0.17487770452715773
1998-02-01,2,High Growth / High Inflation,0.1618798460184756,5.51,0.0664986313715432,0.17487770452718698,0.17487770452744605,0.47536688641818,0.17487770452718698
1998-03-01,2,High Growth / High Inflation,0.0351652827490056,5.49,0.0454296256625617,0.17487770452720736,0.1748777045275391,0.4753668864180462,0.17487770452720736
1998-04-01,2,High Growth / High Inflation,0.3431256509800251,5.45,0.0048322006040866,0.17487770452723417,0.1748777045276559,0.4753668864178758,0.17487770452723417
1998-05-01,2,High Growth / High Inflation,0.6591340431881365,5.49,-0.0229134542303565,0.17487770452720203,0.17487770452751022,0.4753668864180857,0.17487770452720203
1998-06-01,2,High Growth / High Inflation,-0.5998591461821245,5.56,0.0349552442768146,0.17487770452721962,0.1748777045275894,0.4753668864179714,0.17487770452721962
1998-07-01,2,High Growth / High Inflation,-0.3845573464364205,5.54,-0.0160724683193538,0.1748777045272047,0.1748777045275246,0.47536688641806596,0.1748777045272047
1998-08-01,2,High Growth / High Inflation,2.070330159316258,5.55,-0.1500059183373461,0.17487770452760829,0.17487770452926835,0.4753668864155151,0.17487770452760829
1998-09-01,2,High Growth / High Inflation,-0.0532186253594302,5.51,0.0584388957691295,0.17487770452719958,0.1748777045274947,0.4753668864181061,0.17487770452719958
1998-10-01,2,High Growth / High Inflation,0.6836260369526892,5.07,0.0768966479955555,0.17487770453061927,0.1748777045422993,0.4753668863964622,0.17487770453061927
1998-11-01,2,High Growth / High Inflation,-0.0758139631345966,4.83,0.0557042304617971,0.17487770455541138,0.17487770464960148,0.47536688623957585,0.17487770455541138
1998-12-01,2,High Growth / High Inflation,0.4530380879463447,4.68,0.0524421502704071,0.17487770460142782,0.17487770484874865,0.4753668859483956,0.17487770460142782
1999-01-01,2,High Growth / High Inflation,0.4320551891963342,4.63,0.0376517026726157,0.17487770463579935,0.17487770499751026,0.475366885730891,0.17487770463579935
1999-02-01,2,High Growth / High Inflation,0.608149732155816,4.76,-0.0357226339934734,0.1748777045683482,0.17487770470559183,0.4753668861577117,0.1748777045683482
1999-03-01,2,High Growth / High Inflation,0.2268622127301833,4.81,0.0346180069861994,0.17487770455499696,0.17487770464780084,0.4753668862422053,0.17487770455499696
1999-04-01,2,High Growth / High Inflation,0.2298623885966577,4.74,0.0340876959191578,0.17487770457525567,0.17487770473547415,0.4753668861140145,0.17487770457525567
1999-05-01,2,High Growth / High Inflation,0.6322550732504428,4.74,-0.0286522364255111,0.17487770457567867,0.17487770473731537,0.47536688611132727,0.17487770457567867
1999-06-01,2,High Growth / High Inflation,-0.0784370132803524,4.76,0.0503135684556006,0.174877704576234,0.17487770473972108,0.47536688610781086,0.174877704576234
1999-07-01,2,High Growth / High Inflation,0.5786177951119464,4.99,-0.0359581295858681,0.1748777045336392,0.17487770455536916,0.47536688637735247,0.1748777045336392
1999-08-01,2,High Growth / High Inflation,0.4015282897980921,5.07,-0.0105175522999536,0.17487770453041887,0.1748777045414345,0.47536688639772784,0.17487770453041887
1999-09-01,2,High Growth / High Inflation,-0.403708999870811,5.22,-0.0325780880254431,0.17487770452875173,0.17487770453422222,0.4753668864082742,0.17487770452875173
1999-10-01,2,High Growth / High Inflation,1.2222981351874385,5.2,0.05854898666269,0.17487770452901139,0.1748777045353482,0.4753668864066291,0.17487770452901139
1999-11-01,2,High Growth / High Inflation,0.4847386851960289,5.42,0.0149048784214838,0.17487770452727316,0.17487770452782314,0.47536688641763053,0.17487770452727316
1999-12-01,2,High Growth / High Inflation,0.7713127928427044,5.3,0.0531568807584721,0.1748777045276322,0.17487770452937154,0.47536688641536395,0.1748777045276322
2000-01-01,2,High Growth / High Inflation,-0.1368048752282802,5.45,-0.0552768669551649,0.1748777045272745,0.17487770452781684,0.47536688641763414,0.1748777045272745
2000-02-01,2,High Growth / High Inflation,0.3123293058620469,5.73,-0.0246632067679308,0.17487770452711787,0.17487770452715076,0.4753668864186136,0.17487770452711787
2000-03-01,2,High Growth / High Inflation,0.3555719153728098,5.85,0.0913541901813361,0.17487770452711232,0.17487770452712284,0.4753668864186525,0.17487770452711232
2000-04-01,2,High Growth / High Inflation,0.5952225926311616,6.02,-0.0351942436120933,0.17487770452710907,0.17487770452711116,0.4753668864186707,0.17487770452710907
2000-05-01,2,High Growth / High Inflation,0.2707691245527277,6.27,-0.0271614227748792,0.1748777045271094,0.17487770452710957,0.4753668864186716,0.1748777045271094
2000-06-01,2,High Growth / High Inflation,0.0390532964532397,6.53,0.0188035705349129,0.17487770452710943,0.17487770452710946,0.4753668864186717,0.17487770452710943
2000-07-01,2,High Growth / High Inflation,-0.1950827111980024,6.54,-0.0212275673113654,0.17487770452710943,0.17487770452710946,0.4753668864186717,0.17487770452710943
2000-08-01,2,High Growth / High Inflation,-0.272291950416359,6.5,0.0549539431383805,0.17487770452710943,0.17487770452710946,0.4753668864186717,0.17487770452710943
2000-09-01,2,High Growth / High Inflation,0.4614698099772996,6.52,-0.0583951665012637,0.17487770452710943,0.17487770452710946,0.4753668864186717,0.17487770452710943
2000-10-01,2,High Growth / High Inflation,-0.388581532213661,6.51,-0.0102082544485779,0.17487770452710943,0.17487770452710946,0.4753668864186717,0.17487770452710943
2000-11-01,2,High Growth / High Inflation,0.0279643567820064,6.51,-0.0853787671240111,0.17487770452710943,0.17487770452710946,0.4753668864186717,0.17487770452710943
2000-12-01,2,High Growth / High Inflation,-0.3263035410896342,6.4,-0.0006690787109699,0.1748777045271094,0.1748777045271095,0.4753668864186716,0.1748777045271094
2001-01-01,2,High Growth / High Inflation,-0.4759506830623206,5.98,0.0302229781430936,0.17487770452711313,0.17487770452711893,0.4753668864186547,0.17487770452711313
2001-02-01,2,High Growth / High Inflation,-0.6513459989989423,5.49,-0.0960712490579076,0.17487770452734025,0.17487770452810095,0.47536688641721847,0.17487770452734025
2001-03-01,2,High Growth / High Inflation,-0.20503069984249,5.31,-0.0681717342949287,0.17487770452770726,0.1748777045296928,0.4753668864148925,0.17487770452770726
2001-04-01,2,High Growth / High Inflation,-0.3589921440973143,4.8,0.0736620252816266,0.1748777045755026,0.1748777047365518,0.475366886112443,0.1748777045755026
2001-05-01,2,High Growth / High Inflation,-0.4775903715313778,4.21,0.0018522693124554,0.1748777089745145,0.1748777237750607,0.4753668582759104,0.1748777089745145
2001-06-01,2,High Growth / High Inflation,-0.5280254107386972,3.97,-0.02801067379092,0.17487773275259205,0.17487782668445595,0.47536670781035995,0.17487773275259205
2001-07-01,2,High Growth / High Inflation,-0.6404208352618568,3.77,-0.0137388478246532,0.17487942594062142,0.17488515494130485,0.4753559931774523,0.17487942594062142
2001-08-01,2,High Growth / High Inflation,-0.114778036075025,3.65,-0.0672507970994178,0.1750308456631849,0.17554284753141616,0.474395461142214,0.1750308456631849
2001-09-01,2,High Growth / High Inflation,-0.5065005386753141,3.07,-0.0835412100418772,0.18557438343236143,0.2419571294020377,0.3868941037332394,0.18557438343236143
2001-10-01,1,Low Growth / Low Inflation,-0.2741454785151309,2.49,0.0161786172059321,0.1811641700988603,0.4303752213645185,0.2072964384377609,0.1811641700988603
2001-11-01,1,Low Growth / Low Inflation,-0.6047102317151998,2.09,0.0736617967906332,0.17508671427175668,0.47403988284021836,0.17578668861626823,0.17508671427175668
2001-12-01,1,Low Growth / Low Inflation,-0.0427418438103899,1.82,0.0062078646321226,0.17488310490015196,0.47533271043882525,0.17490107976087094,0.17488310490015196
2002-01-01,1,Low Growth / Low Inflation,0.6655112336294788,1.73,-0.0169787348379588,0.1748780318949606,0.4753648148546705,0.17487912135540834,0.1748780318949606
2002-02-01,1,Low Growth / Low Inflation,0.0115231321228703,1.74,-0.0220916706780791,0.17487791130199826,0.47536557796216206,0.1748785994338415,0.17487791130199826
2002-03-01,1,Low Growth / Low Inflation,0.7238404207491778,1.73,0.0352894517112285,0.17487791581614742,0.4753655493968547,0.1748786189708504,0.17487791581614742
2002-04-01,1,Low Growth / Low Inflation,0.4882884782311247,1.75,-0.0629421730813497,0.17487794573929788,0.47536536004459246,0.17487874847681187,0.17487794573929788
2002-05-01,1,Low Growth / Low Inflation,0.4017677782241824,1.75,-0.0106194871567475,0.17487794664537237,0.4753653543109967,0.17487875239825848,0.17487794664537237
2002-06-01,1,Low Growth / Low Inflation,0.8248855097594765,1.75,-0.0738308490062249,0.1748779151612683,0.47536555354089144,0.17487861613657188,0.1748779151612683
2002-07-01,1,Low Growth / Low Inflation,-0.032191881251653,1.73,-0.0805013638192262,0.1748778965151298,0.4753656715326791,0.17487853543706142,0.1748778965151298
2002-08-01,1,Low Growth / Low Inflation,-0.111053642107306,1.74,0.0034423371780152,0.17487789013891775,0.4753657118809887,0.17487850784117576,0.17487789013891775
2002-09-01,1,Low Growth / Low Inflation,0.0849008900792869,1.75,-0.1113418335580195,0.1748779233150684,0.4753655019440546,0.1748786514258086,0.1748779233150684
2002-10-01,1,Low Growth / Low Inflation,-0.2082664575177251,1.75,0.0850423286203452,0.17487787665286839,0.4753657972199358,0.17487844947432749,0.17487787665286839
2002-11-01,1,Low Growth / Low Inflation,0.5602209932537017,1.34,0.0561231793976533,0.17487778463480344,0.4753663795040076,0.17487805122638536,0.17487778463480344
2002-12-01,1,Low Growth / Low Inflation,-0.5561106769072954,1.24,-0.0613421942065239,0.17487773405105864,0.4753666995937842,0.17487783230409856,0.17487773405105864
2003-01-01,1,Low Growth / Low Inflation,0.8521508823282398,1.24,-0.0284060391500473,0.17487775987586068,0.4753665361766174,0.17487794407166127,0.17487775987586068
2003-02-01,1,Low Growth / Low Inflation,0.1188126191277394,1.26,-0.0178976519460439,0.17487776729228335,0.47536648924610037,0.1748779761693329,0.17487776729228335
2003-03-01,1,Low Growth / Low Inflation,-0.2628510747773482,1.25,0.0073980405060551,0.1748777494909718,0.47536660189133795,0.17487789912671844,0.1748777494909718
2003-04-01,1,Low Growth / Low Inflation,-0.5956902191332047,1.26,0.0800833612692397,0.1748777332795329,0.47536670447593216,0.17487782896500204,0.1748777332795329
2003-05-01,1,Low Growth / Low Inflation,-0.0272742229883049,1.26,0.0499915230873155,0.17487776178047829,0.47536652412436003,0.17487795231468334,0.17487776178047829
2003-06-01,1,Low Growth / Low Inflation,0.1277930569822061,1.22,0.0105417943701691,0.17487776246930434,0.4753665197655318,0.17487795529585956,0.17487776246930434
2003-07-01,1,Low Growth / Low Inflation,0.5138291523584027,1.01,0.0154198247895442,0.17487774584457474,0.47536662496543053,0.17487788334541993,0.17487774584457474
2003-08-01,1,Low Growth / Low Inflation,-0.2181774282939197,1.03,0.0170653409378782,0.17487773528960412,0.47536669175637675,0.17487783766441503,0.17487773528960412
2003-09-01,1,Low Growth / Low Inflation,0.6447447582867083,1.01,-0.0127406595109852,0.17487774433788897,0.4753666344996154,0.17487787682460662,0.17487774433788897
2003-10-01,1,Low Growth / Low Inflation,0.1231614573486528,1.01,0.054138949867353,0.17487774321702101,0.4753666415923635,0.17487787197359433,0.17487774321702101
2003-11-01,1,Low Growth / Low Inflation,0.6704970388109022,1.0,0.0064481358703158,0.17487774327306443,0.475366641237729,0.1748778722161421,0.17487774327306443
2003-12-01,1,Low Growth / Low Inflation,0.0295989825756182,0.98,0.049966733758255,0.17487773937429835,0.4753666659087783,0.17487785534262498,0.17487773937429835
2004-01-01,1,Low Growth / Low Inflation,0.1521782957331519,1.0,0.0165614975624515,0.17487774306047832,0.4753666425829497,0.1748778712960938,0.17487774306047832
2004-02-01,1,Low Growth / Low Inflation,0.6032428360854825,1.01,0.0114964879376753,0.17487774487792368,0.47536663108231986,0.17487787916183276,0.17487774487792368
2004-03-01,1,Low Growth / Low Inflation,-0.4000731513156497,1.0,-0.0172295362215008,0.17487772795315662,0.4753667381807653,0.17487780591292154,0.17487772795315662
2004-04-01,1,Low Growth / Low Inflation,0.3714380452357391,1.0,-0.0175895457383469,0.17487774526179747,0.47536662865318946,0.17487788082321568,0.17487774526179747
2004-05-01,1,Low Growth / Low Inflation,0.7223716776067812,1.0,0.0112581228594659,0.17487774227552738,0.4753666475500639,0.17487786789888118,0.17487774227552738
2004-06-01,1,Low Growth / Low Inflation,-0.7802242062877385,1.03,0.0169151165814511,0.17487771759117654,0.4753668037504486,0.17487776106719835,0.17487771759117654
2004-07-01,1,Low Growth / Low Inflation,0.747165423006102,1.26,-0.0354224816182016,0.17487776633163724,0.47536649532499486,0.17487797201173083,0.17487776633163724
2004-08-01,1,Low Growth / Low Inflation,0.0671191867890774,1.43,0.0009742087304207,0.1748777953907831,0.4753663114409908,0.17487809777744312,0.1748777953907831
