date,value,pct_change_mom,pct_change_yoy,log_value,log_diff,log_pct_change,zscore_value,zscore_pct_change_mom,zscore_pct_change_yoy,zscore_log_value,minmax_value,minmax_pct_change_mom,minmax_pct_change_yoy,minmax_log_value
1990-01-01,58.553,0.7571455612341405,4.1590322867562035,4.069932326988991,0.007542936008441359,0.18567732638306023,-0.0637722805340987,1.9907827251194152,0.3629448088958854,0.23494614424452512,0.3869837051043069,0.8043122989936878,0.4306683318009423,0.6350201134587148
1990-02-01,58.811,0.44062644100217874,4.271125137406484,4.074328912238199,0.0043965852492080515,0.10802600377537441,-0.05590591616728887,0.7053940456792938,0.4096556564100099,0.2414849559954763,0.3892847905387929,0.6729009582621533,0.43925046246329974,0.6370866591760654
1990-03-01,59.033,0.3774804033259027,4.276478485126822,4.078096609577351,0.00376769733915161,0.09247405941710252,-0.04913718403770836,0.4489570824996254,0.4118864802993493,0.24708845558409676,0.391264794284746,0.6466841993287842,0.4396603291885231,0.6388576060266695
1990-04-01,59.157,0.21005200481085673,3.8042429240730646,4.080194926617659,0.00209831704030794,0.05145334309588634,-0.045356450776141026,-0.23097204124592216,0.21509852143166314,0.2502091729915116,0.392370742323026,0.5771718415626195,0.4035047022697344,0.6398438869350344
1990-05-01,59.29,0.22482546444209106,3.659282829519017,4.0824406577192764,0.002245731101617743,0.0550397993725138,-0.04130130945526616,-0.17097681014507224,0.15469137830821156,0.25354913163768583,0.3935569607834393,0.5833054367020251,0.3924061668584805,0.6408994575033988
1990-06-01,59.552,0.44189576657109875,3.8903038972820214,4.08684988045984,0.004409222740563656,0.10800457643460604,-0.03331298595098648,0.7105487949899135,0.2509614776608941,0.26010673846988636,0.3958937219610956,0.673427952570473,0.41009376225638094,0.6429719432747139
1990-07-01,59.699,0.24684309511016078,3.8984319253728694,4.089315269839506,0.0024653893796662274,0.06032493122523075,-0.028830987648967025,-0.08156289673570269,0.25434855434365816,0.26377338340741724,0.397204805522605,0.592446642338204,0.41071606598671073,0.6441307607604134
1990-08-01,60.096,0.6650027638653855,4.576619218320399,4.095943283585798,0.006628013746291295,0.16208126077184026,-0.016726543255077664,1.6165895056294073,0.5369598274365657,0.2736308822873769,0.40074562303225975,0.7660567631761095,0.4626399124038653,0.6472461543319146
1990-09-01,60.465,0.614017571884995,4.98489425981874,4.102064685237239,0.006121401651441261,0.1494503519121615,-0.005475812823477474,1.4095379109496067,0.7070944354567615,0.2827349234424861,0.40403671033972227,0.7448889031407104,0.493898549613922,0.6501234228596312
1990-10-01,60.811,0.5722318696766759,5.174769539424751,4.107770693660513,0.005706008423274511,0.1391008884820799,0.00507365256767037,1.239845575959963,0.7862184400736959,0.2912211719317777,0.40712266212395537,0.7275404562393679,0.5084359126096625,0.6528054423365444
1990-11-01,60.888,0.126621828287643,5.078954180688577,4.10903611096509,0.0012654173045767436,0.030805451397997174,0.007421365963966245,-0.5697831827277975,0.7462906785307226,0.2931031610374169,0.4078094201799841,0.5425335822803702,0.5011000305853931,0.6534002318295732
1990-12-01,60.945,0.09361450532126003,4.873264157761614,4.1099718181078,0.0009357071427098518,0.022771937686627552,0.009159283672912648,-0.7038263939199673,0.6605764225333076,0.2944947894293154,0.4083177995201613,0.5288297132635715,0.48535184823065985,0.6538400462489137
1991-01-01,61.177,0.38067109689063905,4.481410004611219,4.113771301887912,0.0037994837801118564,0.092445494720228,0.0162329136461679,0.4619145347529645,0.49728465602546146,0.30014556333240733,0.4103869926240401,0.6480089007209093,0.4553504384760252,0.6556259338159404
1991-02-01,61.208,0.050672638409854365,4.0757681386135225,4.114277899929551,0.0005065980416389948,0.01231468656039958,0.01717809696155973,-0.8782139303237522,0.32824733350184243,0.30089900015665055,0.4106634796336101,0.5110012538004989,0.4242934042769754,0.6558640522542342
1991-03-01,61.221,0.021239053718469236,3.706401504243373,4.114490267915058,0.00021236798550727798,0.0051617316737528895,0.01757446415833691,-0.9977441392094651,0.17432646847987457,0.30121484397644477,0.41077942579891363,0.49878111738663716,0.3960136995492421,0.655963872484271
1991-04-01,61.332,0.18131033468908875,3.676657031289632,4.116301729574142,0.0018114616590843013,0.044026393092000404,0.020958830223127275,-0.34769237515702456,0.16193148046351152,0.3039089363484627,0.4117694276718902,0.565238971905971,0.3937363825580953,0.6568153215342809
1991-05-01,61.586,0.4141394378138541,3.872491145218415,4.120434571981841,0.0041328424076985115,0.10040183347117537,0.028703235452467033,0.5978299464690592,0.24353862472582213,0.31005549713791997,0.4140348373632058,0.6619041736180303,0.4087299699647299,0.6587578990788999
1991-06-01,61.69,0.16886954827395328,3.5901397098334176,4.122121843221548,0.0016872712397066891,0.04094886619920857,0.03187417302668489,-0.39821458692618517,0.1258783567680477,0.3125648875816111,0.4149624066856343,0.5600738481644116,0.38711238332008,0.6595509743763829
1991-07-01,61.787,0.1572378019127907,3.4975460225464383,4.123692986348666,0.0015711431271183685,0.03811491234064768,0.03483168211033045,-0.4454512754516686,0.08729311620594778,0.31490156674503195,0.41582754345751466,0.5552446189436008,0.3800231611422485,0.660289465481787
1991-08-01,61.931,0.23305873403789423,3.0534478168264156,4.126020862082643,0.0023278757339770806,0.05645123780271266,0.03922221105924747,-0.13754138442586702,-0.09776956574336126,0.3183636948151803,0.4171118702116463,0.5867236978023206,0.34602180595949306,0.6613836468420692
1991-09-01,62.144,0.34393114918216394,2.776813032332748,4.12945427266886,0.003433410586216823,0.08321360218435103,0.045716535129520654,0.31271308103640255,-0.21304761568698688,0.32347002716505086,0.4190116035354661,0.6327553331536833,0.32484190150970094,0.6629974674643649
1991-10-01,62.26,0.1866632337796048,2.3827925868675104,4.131319165013462,0.001864892344602076,0.04516074574174578,0.04925335011614828,-0.32595417530327725,-0.37724211015118886,0.32624358420669797,0.42004620008740556,0.5674613704952564,0.29467463457870774,0.6638740307673855
