variable,0,1,2,3
10y_2y_spread,0.23538146031091017,-1.027100445868595,-0.1939315627292458,-0.6686123189143349
10y_treasury_const_maturity_rate,-1.1026646490405576,-0.3512366914720939,0.7255861991318345,-2.3339143301506304
PCE_price_index,1.3612072943766744,0.2239339028449233,-0.8275999454154022,2.0179602657376097
PPI_inflation,1.6734529660572093,-0.13008947627253517,-1.3551105346873487,1.441312572377817
cpi,1.3358293160202375,0.22146236676936346,-0.8862533619724021,1.9585814808095783
fed_reserve_discount_rate,-1.3569014847300747,-0.7289721656716139,0.1575578181038503,-2.6025973174414454
fedfunds,-1.0633475946069095,0.5739984929442655,0.6232169954810631,-1.95222148279504
gdp,0.9491984255631075,1.1545414313939262,0.8638393901883161,2.195882758865185
industrial_production,0.4838615726677653,0.10468794415873836,-2.632919395689485,0.03967813897111589
m2_real_money_supply,1.2654578432881773,0.29043456174849847,-0.5239730872429572,2.3523750148199856
nat_fin_condition_indx,0.48633670426527237,-0.3183015969802852,-3.347651281100184,0.3878297221986132
real_gdp,0.657231802615616,1.0250952660174593,0.5081013901914053,1.8433408607957802
retail_sales,0.9098907344997373,0.13905985754496986,-0.6446920542734608,1.4476355062915676
tot_business_inventories,1.0206857475975484,0.15584171375575656,-0.6219863266827005,1.7700451078908759
unemployment,1.120253176826581,0.6984176406588106,2.3921576297045837,1.7071569718920023
