variable,0,1,2,3
10y_2y_spread,0.7833996598521815,0.5527100627345365,0.9535160823189888,0.7077912325603566
10y_treasury_const_maturity_rate,0.8888697080305688,0.2501433016461818,0.5560379541943576,0.5580722744574391
PCE_price_index,0.6445256905588037,0.23468258755416627,0.43876215914435424,0.9561572361482467
PPI_inflation,0.4755745607103594,0.25326630876200285,0.34470970134685874,0.9061123942736429
cpi,0.6391936939867899,0.23375858660714077,0.4525110346453718,0.9395200218434405
fed_reserve_discount_rate,0.9856654268228762,0.005278560531254639,0.5960092295222057,0.20802649879249602
fedfunds,0.7196759972501643,0.11789249909654642,0.645382789909889,0.24403329169136967
gdp,0.8855960539333829,0.16079560027891038,0.49950423129179455,0.4439623986434664
industrial_production,0.6169369809727998,0.6111630663535972,0.794735711140174,0.30965050414565143
m2_real_money_supply,0.6952707881989095,0.1697682103450333,0.5627069956957629,0.7748563556180792
nat_fin_condition_indx,0.587123854912639,0.23410456725950635,0.8239886578137372,0.7913527159658109
real_gdp,0.945433282772183,0.17791111289798667,0.5242582521759487,0.5708749685538512
retail_sales,0.5548702823471006,0.3144163710676733,0.6149814460349003,0.5765753811965371
tot_business_inventories,0.5446069540787244,0.3987641636879613,0.3755325339578568,0.8304692260820836
unemployment,0.4879548050907583,0.706045803393597,0.7139087194319296,0.2109926093652783
