variable,0,1,2,3
10y_2y_spread,0.6561479890686046,-1.3395188735961088,0.11855712347388259,-0.6383836202982156
10y_treasury_const_maturity_rate,0.13181109642834035,1.0813353660712006,-1.5060565763338243,-1.223694643224262
PCE_price_index,-0.5834998860747543,0.6078242053274725,1.3756926071732283,0.276232831175896
PPI_inflation,-0.4232472229439874,0.2873466547843051,1.0837511096093684,-0.10987019812904372
cpi,-0.6289670313424588,0.5926075886564588,1.3834424087916208,0.2533407989429515
fed_reserve_discount_rate,-0.24428550002688312,0.6244631070447101,-1.7918570281699226,-0.5394020808569496
fedfunds,-0.037472355802086604,1.8528856943757295,-1.7606746588824507,-0.674888988111767
gdp,-0.4384660803878436,1.6376958047582297,1.5375397054756188,0.017231825046919825
industrial_production,-1.1512876579949494,-0.6031181040960206,0.4907964902765849,0.12067545533449373
m2_real_money_supply,-0.6046440765746477,0.49134695103026976,1.6570436740215735,0.5292827361041255
nat_fin_condition_indx,-1.0274308653491342,-1.1138728604478794,-1.150734937894399,1.0265360150566205
real_gdp,-0.5673408443797808,1.3028882506726633,1.4512208332665608,0.027217619017097718
retail_sales,-0.8029850757160774,0.7745138230207433,1.1672298523621476,0.23597905242005016
tot_business_inventories,-0.5905781233143768,0.8077107748480662,1.2221894949511833,0.1877149308099507
unemployment,1.5945332651030224,0.0770906026995198,0.7538761311779932,0.7681737255312386
