variable,0,1,2,3
10y_2y_spread,0.5131244256549894,0.18401478828810602,0.9058549279480963,0.5245389244182617
10y_treasury_const_maturity_rate,0.8953789552058298,0.2826426296852729,0.1350840106805542,0.22365867650331195
PCE_price_index,0.560773420414399,0.5449439197715038,0.17187244773494093,0.7828829008725577
PPI_inflation,0.6729565379643772,0.7745545794995323,0.28098127527935457,0.9127107116463193
cpi,0.5306987383969393,0.5550357907267127,0.1694917200010868,0.8004734930261796
fed_reserve_discount_rate,0.8075310544991079,0.5350025432911303,0.07612100433720626,0.5907095975040164
fedfunds,0.9701775586704875,0.06741034784310584,0.08123303431568929,0.5011496370986186
gdp,0.6639056162356094,0.11267633106190167,0.13464274311767155,0.9863395294169439
industrial_production,0.2521563503675659,0.5480551416624047,0.6246044044222021,0.9041662696520807
m2_real_money_supply,0.5466837379620935,0.6244624704095054,0.10052449701770616,0.5976662541735185
nat_fin_condition_indx,0.3065132508983526,0.2685108379755252,0.25248023708221945,0.3068708343028206
real_gdp,0.5743222027126795,0.20322669129754445,0.15709583869044552,0.9784249621944641
retail_sales,0.42383242615326244,0.44091009208552534,0.24586589211005672,0.8138837936583467
tot_business_inventories,0.5560967486051349,0.4216522692203799,0.22448061965259747,0.8514428432327179
unemployment,0.1137390234172142,0.9387347956047734,0.4526270591712491,0.44401515904376687
