variable,0,1,2,3
10y_2y_spread,-0.0022567712341652227,-0.005519748234464,-0.0024985492712381483,0.004726067712118944
10y_treasury_const_maturity_rate,0.002052668002460916,0.0010260739132182803,0.00111264618507075,-0.010868247407694967
PCE_price_index,-0.002478177660580866,0.0057118099006611255,0.00023302878079217671,0.00912157063419295
PPI_inflation,-0.0027730175102302825,0.004433487491293214,0.0001515780618565505,0.008076566002409117
cpi,-0.00247457807683641,0.00560053534971014,0.00011028043658901353,0.009055572088869684
fed_reserve_discount_rate,-0.0005004538775913905,0.001142238522353949,-0.0009260636465297554,-0.011145837240395058
fedfunds,0.001752319612957962,0.00548664929156541,-0.001888923821991516,-0.011349094208260338
gdp,0.0011944709009319816,0.0020466856205767106,0.007379544735827862,0.012907332500879942
industrial_production,-0.0006073675633157202,-0.0003036446405890278,-0.00660911479781663,0.0038965493139647644
m2_real_money_supply,-0.004183756525400903,0.005390118629203284,0.0027760983974562774,0.00834646659561623
nat_fin_condition_indx,0.006803471082211144,-0.004454578402504642,-0.007456315317518479,0.002631422302115323
real_gdp,0.00017031530366826074,0.0007401030516113532,0.0070051883131502304,0.011998938629755727
retail_sales,-0.004647884335956718,0.005561978027829686,0.0018139072619704395,0.0075792977634406445
tot_business_inventories,-0.003865653400103876,0.006245209352941461,0.0023578979961901237,0.00753604821121961
unemployment,0.0004714457660878885,-0.005029290250541076,0.007834845649896954,0.006808771878574577
