variable,0,1,2,3
10y_2y_spread,0.814042896682708,0.30500171601401616,0.8463266998580172,0.5041181531289607
10y_treasury_const_maturity_rate,0.2708895171447441,0.7255980537067757,0.4685115400436968,0.020081412331755866
PCE_price_index,0.1742765944460345,0.8229245114110073,0.40838447528396316,0.044244673832144255
PPI_inflation,0.09508331757396005,0.896561857580213,0.17613766372495854,0.15025784589864233
cpi,0.1824261366245905,0.8248468777543141,0.376006943280236,0.05083771956901617
fed_reserve_discount_rate,0.1757315797151855,0.46650899140792257,0.8748940707770263,0.009630142372133887
fedfunds,0.2883178427848523,0.5662955189207719,0.5334927279615465,0.05159051911257673
gdp,0.34433674868845454,0.25039617703509687,0.3892313301668424,0.02979552867054247
industrial_production,0.6287703595285303,0.9166765652714106,0.00878935812238546,0.9683689968191127
m2_real_money_supply,0.20650355979091284,0.7716362246902704,0.6005838762789644,0.019124762903160786
nat_fin_condition_indx,0.6270163834502194,0.7504243955479353,0.000891230183143854,0.6983428290943023
real_gdp,0.5122306387491955,0.3072219255029307,0.6122239157004672,0.06745613837777475
retail_sales,0.3634923167844182,0.8894759389801055,0.5195028970632452,0.14850426931911853
tot_business_inventories,0.30809258956995755,0.8762398941907099,0.5343115230173616,0.07748325057319483
unemployment,0.2633325138706861,0.48532701630765596,0.017204760311888112,0.08854813245683513
