variable,0,1,2,3
10y_2y_spread,0.0011427865038804636,-0.0022613685630318,-0.002095640867354683,0.00028928935613368393
10y_treasury_const_maturity_rate,-0.0006695310790803047,0.000519163943882572,0.0005243728466897496,-0.0030709206196231323
PCE_price_index,0.0010867428193156406,0.000484090517160562,0.0009764373842786362,0.0029447759588298083
PPI_inflation,0.0015047546277116063,-8.013163240619781e-05,-0.00026988208736178007,0.0024013838169058828
cpi,0.0010106337795671293,0.0004585858743633963,0.0008763014301249924,0.002848231705461989
fed_reserve_discount_rate,-0.0018873297169111028,-0.0009353899514391894,-0.0015828546089836021,-0.005517952377380844
fedfunds,-0.0015878835552186497,0.0014188016201175176,-0.0004785028903956043,-0.00406345468003654
gdp,0.004944299891725848,0.0015653669451142806,0.00238996868915887,0.007672559133862576
industrial_production,-0.0006071120106194477,-2.0030913779809584e-05,-0.003111802634007804,-0.0018328903088460173
m2_real_money_supply,0.0010534882309003314,4.280114509679653e-06,0.0017022624237457364,0.003236121140778837
nat_fin_condition_indx,-0.005230956267208441,-0.0032555389240087646,-0.008290509356152151,0.002695147035839993
real_gdp,0.003757561253791503,0.0011630312155577888,0.0014038373634249273,0.006295345300635552
retail_sales,0.00020028747780255924,2.23617087321187e-06,0.0008844867778498779,0.0021194175975557364
tot_business_inventories,0.00019272192078719218,0.00015505103680196741,0.0011048332526956426,0.0031927565410061532
unemployment,0.00321859885223799,0.0007180259402863614,0.001931721364349008,0.005777408887871592
