variable,0,1,2,3
10y_2y_spread,-0.0017519655935669867,0.001298983152792984,0.005254089213757072,-0.0008694101369353124
10y_treasury_const_maturity_rate,1.7370551671430412e-05,0.0012429207515629944,-0.0037705444164804806,-0.003022087938990838
PCE_price_index,0.002088346576125557,-0.0006939162301283473,0.0019680836652906527,0.0037250001851242
PPI_inflation,0.001726539759452649,-0.00023504476357885605,0.0025312706703429187,0.0039029500849618237
cpi,0.002072513731029275,-0.0007280109690684224,0.0019378260361416558,0.003733278533419856
fed_reserve_discount_rate,-0.0003107564610040401,9.149152561823323e-05,-0.008805355759118345,-0.004182297108871427
fedfunds,0.0006174988911180865,-0.0005259933239870199,-0.0075048904876711415,-0.0030659272123894623
gdp,0.009419673949732676,0.0008143737914276614,0.0018447985796396804,0.006424045131450155
industrial_production,-0.0009642060678956336,-0.0028231578865764227,-0.0027546931224939077,0.0010649911398404157
m2_real_money_supply,0.0024932835305312923,-0.0017744342765108256,0.0025089331685906988,0.003360793365121473
nat_fin_condition_indx,0.00037406668353647747,-0.0029397648352086124,-0.0019841385931782594,0.001233635892111898
real_gdp,0.007318888169698173,1.5603747815348073e-05,0.0008414568613570386,0.005960024181279916
retail_sales,0.002319356629433357,-0.0014472494296263975,0.0013890352422749532,0.0030401171011249116
tot_business_inventories,0.0023745842028217007,-0.0007926317345673842,0.0016757929505896937,0.003547211396793983
unemployment,-0.00015749469980278342,0.0024601571774535897,0.004271263673193467,0.0009343764583865754
