variable,0,1,2,3
10y_2y_spread,-2.3216998917246197,2.1382529316581858,0.9400576489774308,-1.2508117132404317
10y_treasury_const_maturity_rate,-1.3999929218929983,-1.3464862661794397,-0.13870510058845023,-1.7048158834976068
PCE_price_index,1.5649295662070526,0.48593840131643296,-0.2406490855463994,1.7158155870071998
PPI_inflation,1.2056624948932213,0.30810470089147707,-0.5672201576482949,0.9411144656327266
cpi,1.4963116539274508,0.33702726198998195,-0.31683365340574926,1.5828325709363367
fed_reserve_discount_rate,0.805449894882137,-2.3667430367611426,-1.1389203096907659,-1.2171632862551867
fedfunds,1.1432781025713603,-1.5562436605729542,-0.5069944172903394,-0.5774868804757269
gdp,0.5019279314780319,-1.0814105987604334,-1.4019896037819988,0.18871395098908852
industrial_production,1.200738478470683,0.41539357260096854,-1.9502281077128187,-0.7553313206624006
m2_real_money_supply,1.8944725890143919,0.289196576583186,-0.2083533449323336,2.446148240560416
nat_fin_condition_indx,1.630024922193147,0.6621825474973573,-0.5670335666485048,-1.7079277611424604
real_gdp,0.5271660639702379,-0.6851570437995961,-1.4009476446118887,-0.11057740358140764
retail_sales,2.0236335970811266,0.11894818168398562,-0.5623553044645516,1.5976144515069053
tot_business_inventories,2.0652736525585382,-0.024888179896209336,-0.4467415067884563,1.5474128194597232
unemployment,-1.4987229859636615,2.021371742350365,2.6122312417282854,2.1259209019350176
