date,value,log_value,log_diff,log_pct_change,pct_change_mom,zscore_value,zscore_log_value,zscore_pct_change_mom,minmax_value,minmax_log_value,minmax_pct_change_mom
2007-12-13,23.52,3.1578511230304263,0.009827039134176818,0.3121653098032917,0.9875483039931243,0.24164034692433006,0.43774443199899615,0.1715592236221724,0.19090462947816128,0.37710504345394696,0.3103816241347383
2007-12-14,24.21,3.1867657709499673,0.028914647919541014,0.915643163436819,2.933673469387754,0.3307453463032504,0.5322902510533213,0.5568656592415342,0.20219204973008345,0.3930109364684849,0.3312891069724601
2007-12-17,25.53,3.2398542312533927,0.0530884603034254,1.6659040581950224,5.4522924411400275,0.5012070842455325,0.7058801898167898,1.0555181179555075,0.22378537542941274,0.4222147978553688,0.3583469673110541
2007-12-18,24.67,3.2055879305412653,-0.03426630071212733,-1.0576494578544926,-3.368585977281624,0.3901486792225306,0.5938354062937502,-0.6908963896358437,0.20971699656469822,0.4033649707833699,0.2635830911605782
2007-12-19,23.81,3.170105660498771,-0.03548227004249416,-1.106888059579847,-3.4860154033238833,0.27909027419952825,0.47781461667842207,-0.7141458262032987,0.19564861769998362,0.383846241287534,0.26232153113695855
2007-12-20,22.87,3.12982600803469,-0.040279652464081384,-1.270609146123669,-3.947921041579161,0.15770085475578224,0.34610722933491433,-0.8055968891838948,0.18027155242924917,0.361688480814737,0.25735921711102033
2007-12-21,21.5,3.068052935133617,-0.06177307290107281,-1.9736903183273702,-5.990380411018803,-0.01921776719946519,0.14412013306501892,-1.2099761930076431,0.15786029772615737,0.32770723049905576,0.2354168030399067
2007-12-24,21.14,3.051166980442092,-0.016885954691525207,-0.5503801612467885,-1.6744186046511622,-0.06570733209281478,0.08890602769991315,-0.3554741859162311,0.15197120889906757,0.3184182988295742,0.2817837577453079
2007-12-26,20.93,3.0411835364579085,-0.009983443984183271,-0.3272008398156112,-0.9933774834437137,-0.09282624494726885,0.05626191973449391,-0.22063726402202954,0.14853590708326517,0.3129264252169014,0.2891002735617715
2007-12-27,22.05,3.093312601892855,0.052129065434946664,1.7141045520607356,5.351170568561869,0.05180795694315243,0.22671480582178108,1.0354973561982108,0.1668575167675446,0.34160252530511126,0.35726060151452665
2007-12-28,22.56,3.1161784266298582,0.02286582473700305,0.7392018744892148,2.3129251700680253,0.11766817387539752,0.30148203570914806,0.43396589982181283,0.1752003926059218,0.3541809721521209,0.3246203250023444
2007-12-31,23.31,3.1488824530476656,0.03270402641780734,1.049491458458518,3.32446808510638,0.21452143406987598,0.40841845674563715,0.6342377024786651,0.18746932766235888,0.37217139509601277,0.3354874657761471
2008-01-02,23.6,3.1612467120315646,0.012364258983899035,0.3926554632718071,1.2441012441012589,0.25197136134507464,0.4488474115053632,0.222353232485774,0.19221331588418128,0.3789729505273355,0.31313780666999175
2008-01-03,22.81,3.1271990362962967,-0.0340476757352679,-1.0770331719344717,-3.347457627118655,0.14995259394022367,0.3375174932492438,-0.6867132623444597,0.17929003762473414,0.3602433886407162,0.2638100758511195
2008-01-04,23.69,3.165053018170694,0.03785398187439748,1.2104756184380783,3.8579570363875604,0.26359375256841205,0.46129336389935055,0.7398612923256114,0.19368558809095374,0.3810667923198429,0.34121880890420514
2008-01-07,23.22,3.1450139762697455,-0.02003904190094863,-0.6331344778714221,-1.9839594765724056,0.2028990428465386,0.39576921728476494,-0.416759087914967,0.18599705545558642,0.37004335335294747,0.2784583187744005
2008-01-08,25.49,3.238286218388024,0.09327224211827856,2.9657178893973457,9.776055124892324,0.49604157703516,0.7007530632110461,1.911564593158854,0.2231310322264027,0.421352236950205,0.4047977278851317
2008-01-09,24.5,3.1986731175506815,-0.039613100837342596,-1.2232736134442534,-3.8838760298156028,0.3681952735784486,0.5712251825890926,-0.7929168439120827,0.20693603795190577,0.399561145263868,0.2580472612348507
2008-01-10,23.95,3.175968323856924,-0.02270479369375744,-0.7098191299754641,-2.244897959183678,0.297169549435831,0.496984495923666,-0.46842137482161966,0.19793881891051857,0.3870712812885229,0.27565502176971374
2008-01-11,24.5,3.1986731175506815,0.02270479369375744,0.7148935813750423,2.2964509394572064,0.3681952735784486,0.5712251825890926,0.4307042251931211,0.20693603795190577,0.399561145263868,0.3244433401403812
2008-01-14,23.67,3.1642084235258925,-0.03446469402478902,-1.07746846139688,-3.3877551020408125,0.261010998963226,0.4585316877868184,-0.6946916168217621,0.19335841648944874,0.3806021824066166,0.26337715469048706
2008-01-15,24.39,3.194173212227829,0.029964788701936307,0.9469916229015718,3.041825095057038,0.3539901287499252,0.5565112827138496,0.5782782169403198,0.20513659414362834,0.39708575587507056,0.3324509943462836
2008-01-16,24.36,3.192942442841696,-0.0012307693861326463,-0.03853170458699706,-0.12300123001230956,0.3501159983421459,0.5524868830392384,-0.048314549213814804,0.20464583674137082,0.39640871196860944,0.2984508420167493
2008-01-17,26.44,3.2748780149834857,0.08193557214178959,2.566146230586841,8.53858784893269,0.6187223732814997,0.8204018097361292,1.666562825660039,0.23867168329788976,0.44148131489978654,0.3915034514971471
2008-01-18,25.99,3.2577118486533987,-0.01716616633008705,-0.5241772747426654,-1.7019667170953157,0.5606104171648123,0.7642714615397047,-0.3609283392269436,0.23131032226402745,0.4320382393390566,0.2814878046902941
2008-01-22,27.39,3.3101779832749867,0.052466134621588,1.6105210362075129,5.3866871873797795,0.741403169527839,0.9358265046519593,1.0425291658912967,0.25421233436937674,0.46089976054794324,0.3576421612988578
2008-01-23,26.25,3.2676659890376327,-0.04251199423735397,-1.2842812214977628,-4.162102957283686,0.5941862140322317,0.7968197518812625,-0.8480020088450976,0.23556355308359234,0.43751399309694056,0.2550582321557003
2008-01-24,26.0,3.258096538021482,-0.009569451016150587,-0.292852789980802,-0.952380952380949,0.5619017939674055,0.7655293281922106,-0.21252050589288363,0.23147390806477997,0.4322498562312834,0.2895407047759822
2008-01-25,26.86,3.2906381910950917,0.03254165307360957,0.9987933965078577,3.3076923076923004,0.6729601989904074,0.8719348169184573,0.6309163256653437,0.2455422869294945,0.45015095790630116,0.33530724135656137
2008-01-28,25.97,3.256942025674657,-0.03369616542043463,-1.024000922119639,-3.3134772896500353,0.5580276635596262,0.7617542756395168,-0.6799856155599724,0.23098315066252248,0.4316147611776047,0.26417513115952307
2008-01-29,25.65,3.2445435716167785,-0.012398454057878538,-0.3806777633786784,-1.2321909896033878,0.5167036058766488,0.7212135089951704,-0.2679191051247254,0.22574840503844262,0.4247943951009006,0.28653466813708794
2008-01-30,26.08,3.261168737058452,0.016625165441673584,0.5124038273706777,1.6764132553606315,0.5722328083881497,0.7755748793279703,0.3079451579670978,0.2327825944707999,0.4339398670983494,0.31778219240461303
2008-01-31,25.21,3.2272407411998283,-0.03392799585862383,-1.0403630904798455,-3.335889570552142,0.459883026562555,0.664636293243459,-0.6844229437555305,0.2185506298053329,0.41527614088502596,0.26393435302939705
