regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
0,gdp,1,0.001817254880400649,0.015018826444151076,-0.07828896922064521,0.5019279314780319,0.6165941829330959,0.0036205494184182205,128,Goldilocks
0,gdp,3,0.0032047906104643482,0.004994651791666268,0.007564941100603018,0.9491984255631075,0.34433674868845454,0.0033763126066745437,128,Goldilocks
0,gdp,6,0.004944299891725848,0.0012244028784110913,0.007473877295072651,1.441455784757016,0.15193669244210906,0.003430073918333403,128,Goldilocks
0,gdp,12,0.009419673949732676,0.0038442547202365077,0.0022688021788485058,2.547273980418061,0.0120692953583168,0.0036979429861670045,127,Goldilocks
0,real_gdp,1,0.0019095808865997974,0.015064120888551111,-0.07936276269716003,0.5271660639702379,0.5990052276237976,0.0036223516973346113,128,Goldilocks
0,real_gdp,3,0.002223075351776547,0.0048543999893330145,0.003934211939686794,0.657231802615616,0.5122306387491955,0.0033824829275291768,128,Goldilocks
0,real_gdp,6,0.003757561253791503,0.001071077797450211,0.003973798833123321,1.0935488324077598,0.2762391524639378,0.0034361165614508133,128,Goldilocks
0,real_gdp,12,0.007318888169698173,0.003531214593351967,0.0007413278511525512,1.977664935328965,0.050166569198692335,0.003700772582328638,127,Goldilocks
0,unemployment,1,-0.0030150266118412028,0.012374037541320484,-0.02827494131565067,-1.4987229859636615,0.1347958945915757,0.0020117304132108013,373,Goldilocks
0,unemployment,3,0.0022105298256262845,0.008684912708829855,-0.001815371803515431,1.120253176826581,0.2633325138706861,0.0019732412916589137,372,Goldilocks
0,unemployment,6,0.00321859885223799,0.006070494397517559,0.0031911701584096397,1.4989987672461191,0.13473362090089425,0.002147165776627708,369,Goldilocks
0,unemployment,12,-0.00015749469980278342,0.00606173700928441,-0.0011157543591269192,-0.0705406704452429,0.9438020693614209,0.002232679372179181,366,Goldilocks
0,industrial_production,1,0.002407122944735215,0.012684419266940646,-0.021102590775981422,1.200738478470683,0.23061873167967284,0.0020047020961642204,373,Goldilocks
0,industrial_production,3,0.0009561298467121246,0.00879403602917515,-0.004659249563542689,0.4838615726677653,0.6287703595285303,0.0019760400509602643,372,Goldilocks
0,industrial_production,6,-0.0006071120106194477,0.005980823067958378,-8.053352644754597e-06,-0.282297763670829,0.7778743326653612,0.0021506086436000457,369,Goldilocks
0,industrial_production,12,-0.0009642060678956336,0.005937445686099099,0.0010040977858284394,-0.43231847445292026,0.6657659599704087,0.0022303142818862723,366,Goldilocks
0,retail_sales,1,0.004101540293042739,0.012546610128404264,-0.016025444159180502,2.0236335970811266,0.043748270600387995,0.0020268196273074183,361,Goldilocks
0,retail_sales,3,0.0018165115783568947,0.009334270548609339,-0.0008631229705993171,0.9098907344997373,0.3634923167844182,0.0019964062820747616,360,Goldilocks
0,retail_sales,6,0.00020028747780255924,0.0064652039026947905,-0.0015643354207059978,0.09135418597656418,0.9272626893537501,0.0021924280279169758,357,Goldilocks
0,retail_sales,12,0.002319356629433357,0.006425070791730025,-0.002966556385775476,1.0072970713780334,0.3144839568460356,0.002302554723265858,354,Goldilocks
0,tot_business_inventories,1,0.004197214918510011,0.012484708126741163,-0.01611759418878922,2.0652736525585382,0.03961650307202502,0.002032280280780392,360,Goldilocks
0,tot_business_inventories,3,0.0020370906644215383,0.009334173394851576,-0.00026125836305412875,1.0206857475975484,0.30809258956995755,0.00199580592676675,360,Goldilocks
0,tot_business_inventories,6,0.00019272192078719218,0.006461604031359166,-0.0014942834959239537,0.08790649381153193,0.9300005612312232,0.002192351354615285,357,Goldilocks
0,tot_business_inventories,12,0.0023745842028217007,0.006397318498550676,-0.001822589717579426,1.0318710533206275,0.30284097570137747,0.0023012412211585315,354,Goldilocks
0,cpi,1,0.0029855381185287955,0.012688090427002302,-0.015835239602872697,1.4963116539274508,0.13542036346926034,0.001995264897317675,374,Goldilocks
0,cpi,3,0.0026318727607496464,0.008983534675306765,0.001253800862834109,1.3358293160202375,0.1824261366245905,0.001970216351135817,372,Goldilocks
0,cpi,6,0.0010106337795671293,0.006177405341642935,-0.0006596477253220101,0.4697761651811335,0.638793948261914,0.002151309186104525,369,Goldilocks
0,cpi,12,0.002072513731029275,0.006331884342828458,-0.001056809839467432,0.9282903640963935,0.3538721109221954,0.0022326136424422323,366,Goldilocks
0,PCE_price_index,1,0.0031276620767048797,0.012749352260694255,-0.014891806058561219,1.5649295662070526,0.11845196196625563,0.001998596067352379,373,Goldilocks
0,PCE_price_index,3,0.002681539411631159,0.008985148906392253,0.0015021483857085016,1.3612072943766744,0.1742765944460345,0.001969971379604671,372,Goldilocks
0,PCE_price_index,6,0.0010867428193156406,0.006184787803760762,-0.0005728083213485391,0.5051760966523918,0.6137383858937588,0.002151215836452018,369,Goldilocks
0,PCE_price_index,12,0.002088346576125557,0.006330574317544205,-0.00098212701688416,0.9354168765552779,0.3501936528973868,0.0022325303599567323,366,Goldilocks
0,PPI_inflation,1,0.0024103212774672835,0.0126826973975675,-0.01547224016125126,1.2056624948932213,0.2287160288301877,0.0019991675014165156,373,Goldilocks
0,PPI_inflation,3,0.0032953532633138616,0.009079587224152901,0.0022902042640073894,1.6734529660572093,0.09508331757396005,0.001969193834636405,372,Goldilocks
0,PPI_inflation,6,0.0015047546277116063,0.006244421227908161,-0.0011083031321474923,0.699303203460942,0.48480552759017126,0.002151791412171975,369,Goldilocks
0,PPI_inflation,12,0.001726539759452649,0.00629373917862971,-0.0003213774554664539,0.7736109296591757,0.4396630240594983,0.002231793390268282,366,Goldilocks
0,nat_fin_condition_indx,1,0.003268815219178527,0.012704297014528973,-0.026158398287018603,1.630024922193147,0.10394262132347931,0.002005377448327869,374,Goldilocks
0,nat_fin_condition_indx,3,0.0009621407286200236,0.008785606823087778,-0.007002167265603765,0.48633670426527237,0.6270163834502194,0.0019783428233605496,372,Goldilocks
0,nat_fin_condition_indx,6,-0.005230956267208441,0.005456331988417449,0.014696031898621564,-2.4503963396470922,0.014736043369432128,0.0021347388512512255,369,Goldilocks
0,nat_fin_condition_indx,12,0.00037406668353647747,0.006105555327259942,-0.0014454777681873754,0.1675140205392104,0.8670586422530393,0.002233047015004447,366,Goldilocks
0,10y_2y_spread,1,-0.004648314612231908,0.012222178041852822,-0.022824253668955574,-2.3216998917246197,0.020788563696283235,0.002002116909597225,374,Goldilocks
0,10y_2y_spread,3,0.0004650449001307959,0.008686955025021575,-0.004321055883146796,0.23538146031091017,0.814042896682708,0.0019757074304685186,372,Goldilocks
0,10y_2y_spread,6,0.0011427865038804636,0.0060848937583553265,-0.0023101910426766015,0.5307675846851678,0.5959008766651355,0.0021530826991974714,369,Goldilocks
0,10y_2y_spread,12,-0.0017519655935669867,0.006021385321761191,-0.005386548498429011,-0.7830235531767631,0.43412241971585086,0.002237436647287531,366,Goldilocks
0,fedfunds,1,0.0022864249549115244,0.01216619132287748,-0.02054528964832758,1.1432781025713603,0.2536583522164717,0.0019998851983337204,374,Goldilocks
0,fedfunds,3,-0.002099438917555098,0.008830432831304793,-0.0029592371688640373,-1.0633475946069095,0.2883178427848523,0.001974367486420283,372,Goldilocks
0,fedfunds,6,-0.0015878835552186497,0.006174598679147599,-0.00022500534663527638,-0.7382613950243352,0.4608274399173746,0.002150841918486485,369,Goldilocks
0,fedfunds,12,0.0006174988911180865,0.006016942398829212,-0.002631570203390776,0.2763638806851868,0.7824254444713419,0.002234369012285999,366,Goldilocks
0,fed_reserve_discount_rate,1,0.001684589270280594,0.011615688927689641,-0.017637013382717726,0.805449894882137,0.42113485860569133,0.002091488596602403,335,Goldilocks
0,fed_reserve_discount_rate,3,-0.0028297532528201107,0.00833242462658572,-0.0015891678771187134,-1.3569014847300747,0.1757315797151855,0.0020854522488661193,335,Goldilocks
0,fed_reserve_discount_rate,6,-0.0018873297169111028,0.005727408357968497,0.0031345074738468037,-0.8380908756162724,0.4025808115733849,0.0022519392249954933,335,Goldilocks
0,fed_reserve_discount_rate,12,-0.0003107564610040401,0.005057429318836261,0.0009642742929083514,-0.1323434519041461,0.8947925700153547,0.00234810605687628,335,Goldilocks
