variable,0,1,2,3
10y_2y_spread,0.0004532918642714229,-0.0016091161454331294,0.0016070289282317208,-0.0013173786620654395
10y_treasury_const_maturity_rate,-0.002327852176366801,-0.0017317747758264375,-0.00287779120862694,-0.0023459392730428453
PCE_price_index,0.0009439573470873328,0.0016908181243961095,0.002105837199241948,0.0019913153320318933
PPI_inflation,-0.0004816922879236543,0.0008678720559238267,0.0012089269748004833,0.0013002450345246722
cpi,0.000749906543532286,0.001415736279969384,0.001886388510945314,0.0017660989004622
fed_reserve_discount_rate,-0.0021766835273754185,-0.0016115300742192802,-0.003400448652746029,-0.001149631565342131
fedfunds,-0.0007310064933092077,0.00016329520366756964,-0.0025637427264581093,-0.00042310519370511234
gdp,-0.001241029682161719,-0.0029448888933821258,-0.0008447599841539178,-0.0028088276153427076
industrial_production,-0.0019005137555050094,-0.0011670849115653487,-0.0009593972479917284,-0.0003834493456362291
m2_real_money_supply,0.0015714005538019391,0.002238382020393005,0.0025715909242370978,0.002427546789355458
nat_fin_condition_indx,-0.0042892575480880804,-0.0008453929507500678,-0.004911180228405787,-0.00038287704222941105
real_gdp,-0.0008880601378230775,-0.0034495684969547452,-0.0005265650949966619,-0.0027717822407313537
retail_sales,0.0007661601979972782,0.001402911320410129,0.0015328218040588104,0.001888337874842679
tot_business_inventories,0.00042758944123500874,0.0014327424979216161,0.0015393345208635134,0.002113701255613462
unemployment,0.004382818901883711,0.0024437771848154965,0.004593387599107205,0.002695673790915035
