variable,0,1,2,3
10y_2y_spread,0.45265159949296974,0.6295787161036644,0.6678632358008578,0.9136790453264937
10y_treasury_const_maturity_rate,-1.5577749826874958,-1.302640086649312,-0.3536068940155428,-0.43636437817223567
PCE_price_index,1.4342086789286035,1.523687037211696,-0.058550845227806805,0.4325284269168858
PPI_inflation,1.4686833301900746,1.725247584638257,0.10030808127057778,0.39206231684025244
cpi,1.4224163362393036,1.5093042986086584,-0.06463019059004171,0.42213956620364695
fed_reserve_discount_rate,-2.2954820096976105,-2.0643793860789112,-1.5519199286860472,-2.0481189535709867
fedfunds,-1.8767663305047637,-1.9420284325742418,-1.133044724715518,-1.5610356023822887
gdp,0.8421155457815837,2.0455560659011636,0.78382865023026,1.398938399627862
industrial_production,0.14392248218664908,-0.08531231027855597,-1.152436402684054,-0.9865240555561248
m2_real_money_supply,1.3390686727491772,1.2194098270247165,-0.33143606965740097,0.5850448946660316
nat_fin_condition_indx,0.6017672953455612,0.9188338317755508,-0.26849044327109534,-0.45845098123664696
real_gdp,0.7885447779223248,1.8054607293514395,0.4605709616491417,1.0606700617375349
retail_sales,1.025692821114199,1.112279381866377,-0.4905126244971863,0.34016734835210627
tot_business_inventories,1.13685351714987,1.421843199506169,-0.2201474227417619,0.5801356021091214
unemployment,0.9483931869608446,0.9702059143756342,1.4087558950630057,0.6618897478678519
