regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
1,industrial_production,6,-0.0022211697946516395,0.006890823800773199,0.00019104128530100795,-1.0675835900599255,0.2863365808954834,0.002080558202029839,412,Regime 1
1,industrial_production,12,-0.00017832857143355318,0.006848131538008106,-0.0005434900841507773,-0.08531231027855597,0.9320553664316311,0.0020903029217153634,406,Regime 1
1,retail_sales,1,0.001402911320410129,0.006216236802417064,0.0008947000364749602,0.668565248153319,0.5041565555712804,0.0020983910310701727,404,Regime 1
1,retail_sales,3,0.0018016987335923735,0.004383327353220763,-0.0007192742963753052,0.8562805401039081,0.3923540070783669,0.0021040986560009185,403,Regime 1
1,retail_sales,6,0.0002336451008867759,0.006898716146822345,-0.0004947205490843931,0.11035937273162934,0.9121799985292285,0.0021171296565353935,400,Regime 1
1,retail_sales,12,0.0023877252349898464,0.006772848770075861,-0.0002115077813376054,1.112279381866377,0.26669970214286476,0.0021466955819888552,394,Regime 1
1,tot_business_inventories,1,0.0014327424979216161,0.006161872638718716,0.0008671500203307758,0.6811678618412927,0.49615844372999485,0.0021033618556940007,403,Regime 1
1,tot_business_inventories,3,0.0021720938317405605,0.004351906853588208,-0.0004422466366595934,1.0324585003497293,0.3024796554357516,0.0021038073985586805,403,Regime 1
1,tot_business_inventories,6,0.0008384099716208856,0.0068602124909440294,0.00037731382295580485,0.3961852730420539,0.6921806670892656,0.002116206806939769,400,Regime 1
1,tot_business_inventories,12,0.003051153587739305,0.006728275549189371,0.0005164498855664279,1.421843199506169,0.15586690161022876,0.0021459142532728108,394,Regime 1
1,cpi,1,0.001415736279969384,0.00599739443397443,0.0010390217148165126,0.6864109735036145,0.49283731338293757,0.0020625198818473274,417,Regime 1
1,cpi,3,0.0020514969793656132,0.004396791705893988,-1.5607073269308103e-06,0.9895340324384441,0.32298130095629274,0.002073194970677505,415,Regime 1
1,cpi,6,0.0005531342248635951,0.006897339759980236,4.773914509070831e-05,0.2658395176605213,0.790496431584071,0.002080707299393881,412,Regime 1
1,cpi,12,0.003152851209324474,0.006725734780107127,0.0007576106146069961,1.5093042986086584,0.13200268996399944,0.00208894337094972,406,Regime 1
1,PCE_price_index,1,0.0016908181243961095,0.006076504364726118,0.0014189359638968613,0.8182564246851762,0.41368149111524266,0.0020663670621915995,416,Regime 1
1,PCE_price_index,3,0.002123354106611742,0.004393174139357536,0.00014445997366607788,1.024268908708579,0.3063078362915568,0.0020730436007170366,415,Regime 1
1,PCE_price_index,6,0.0006297243463564434,0.006893827092535893,0.00019865850804434704,0.3026720158990784,0.7622933233940443,0.002080550276463008,412,Regime 1
1,PCE_price_index,12,0.0031828353032000802,0.006725614845984193,0.0007956803935570411,1.523687037211696,0.1283692764922817,0.0020889035776169487,406,Regime 1
1,PPI_inflation,1,0.0008678720559238267,0.006131053712441502,0.00015502887424467815,0.4197334338458924,0.6748979275112399,0.002067674352199618,416,Regime 1
1,PPI_inflation,3,0.0013357715970127803,0.004445462219182969,-0.0008959305165179288,0.6440178952368223,0.5199213153546158,0.00207412186352614,415,Regime 1
1,PPI_inflation,6,-1.64427918161665e-05,0.0069248254771995706,-0.0008449489572721625,-0.007898976102381682,0.9937014363751173,0.002081635847867511,412,Regime 1
1,PPI_inflation,12,0.003603470440710785,0.006723025589079482,0.0010204749032562965,1.725247584638257,0.08524758646472863,0.0020886685904077623,406,Regime 1
1,nat_fin_condition_indx,1,-0.0008453929507500678,0.006082633968936625,0.0020587805564913353,-0.4100929089889269,0.6819494124058774,0.002061466882795807,417,Regime 1
1,nat_fin_condition_indx,3,-0.003219277489274015,0.0044986756500540025,-0.003009078398321874,-1.5504800163739807,0.12179227191802577,0.002076310210564826,415,Regime 1
1,nat_fin_condition_indx,6,-0.0011632531316816794,0.006919007264199128,-0.0011977294344078793,-0.558718362668129,0.5766589582770529,0.0020820026858015326,412,Regime 1
1,nat_fin_condition_indx,12,0.0019218571761855248,0.006859842200280196,-0.0018109619487374218,0.9188338317755508,0.3587307404513447,0.002091626483182205,406,Regime 1
1,10y_2y_spread,1,-0.0016091161454331294,0.00596215792087398,-0.0009232452162963867,-0.7794048844331557,0.43618548146224434,0.002064544600080874,417,Regime 1
1,10y_2y_spread,3,-0.001997102684553139,0.004361477599682453,-0.0012802501368252006,-0.9626818031730348,0.33627053266544893,0.002074520031406655,415,Regime 1
1,10y_2y_spread,6,-0.0025149002698273866,0.00673571676610027,-0.00266894806821405,-1.2070371234159547,0.2281137618748097,0.0020835318326499655,412,Regime 1
1,10y_2y_spread,12,0.0013155572930264223,0.006948119212962241,0.00014511379495640853,0.6295787161036644,0.5293261206660373,0.0020895834934956834,406,Regime 1
1,fedfunds,1,0.00016329520366756964,0.006076300097186121,-0.00022879208378001614,0.07912247635064537,0.936973343407165,0.0020638282723090947,417,Regime 1
1,fedfunds,3,0.0002920457014593882,0.00449555449715142,-0.0013062522117646136,0.14077565175057632,0.8881158131722142,0.0020745469676590757,415,Regime 1
1,fedfunds,6,0.0003738648171142865,0.006900065901551097,-0.0016820820522500668,0.17952638561636122,0.8576130894569514,0.0020825062334470248,412,Regime 1
1,fedfunds,12,-0.004047674248930856,0.007103233290617873,0.005241966410825749,-1.9420284325742418,0.05282837642953542,0.0020842507663832144,406,Regime 1
1,fed_reserve_discount_rate,1,-0.0016115300742192802,0.005672315812963202,0.002299348901641518,-0.7416644442968421,0.45876630470938684,0.0021728560491357262,368,Regime 1
1,fed_reserve_discount_rate,3,-0.002082428364915009,0.0038988646040671615,0.0019090371890668756,-0.957163906744565,0.3391163430626416,0.0021756235794531892,368,Regime 1
1,fed_reserve_discount_rate,6,-0.0011154204298512794,0.0067354411505494045,0.0029042760360868947,-0.5128046757071137,0.6083973118196033,0.0021751370115984416,368,Regime 1
1,fed_reserve_discount_rate,12,-0.004548414497890821,0.0054919489236409285,0.010494287071820874,-2.0643793860789112,0.03968589240462017,0.002203284206654521,368,Regime 1
1,10y_treasury_const_maturity_rate,1,-0.0017317747758264375,0.006147004612529102,0.002526363521119901,-0.8402660466522613,0.4012430657804651,0.002060983878529988,417,Regime 1
1,10y_treasury_const_maturity_rate,3,-0.001034707732874513,0.004550728169997159,0.0010033028223480622,-0.49933942965486805,0.617806170899244,0.0020721530714882244,415,Regime 1
1,10y_treasury_const_maturity_rate,6,6.133879909990879e-05,0.006922018157093424,-0.0009183081300971896,0.0294655529226991,0.9765076290546026,0.002081712135551198,412,Regime 1
1,10y_treasury_const_maturity_rate,12,-0.002720823410877545,0.006944399575259294,0.0009911180759764049,-1.302640086649312,0.19343971027495277,0.0020886992798418514,406,Regime 1
1,m2_real_money_supply,1,0.002238382020393005,0.00593824269629668,0.002550983894956005,1.0860878966176313,0.27807055943537873,0.0020609584430172976,417,Regime 1
1,m2_real_money_supply,3,0.002142821507086905,0.004381547930892747,0.0012168321836164564,1.0342144027437314,0.30164114056506985,0.0020719316047060274,415,Regime 1
1,m2_real_money_supply,6,0.0008233799186702648,0.006878341151640746,0.0005997393449683752,0.39583043556123665,0.6924360172592372,0.0020801329172750902,412,Regime 1
1,m2_real_money_supply,12,0.002547561312601385,0.006725094048866193,0.0005353819377209579,1.2194098270247165,0.22340012263762854,0.00208917564558035,406,Regime 1
2,gdp,1,-0.0008447599841539178,0.0026266924759972506,0.0013980367065410393,-0.23496513718487944,0.8145891992171763,0.003595256701802654,138,Regime 2
2,gdp,3,0.005850660448750901,0.002934216530642289,0.011952966457298042,1.6857029503859022,0.09414604938971549,0.003470754113238948,138,Regime 2
2,gdp,6,0.0030158830486725838,0.0026303079089763687,0.010124536252585359,0.8689236849474277,0.38641972916929257,0.003470826150693606,138,Regime 2
