variable,0,1,2,3
10y_2y_spread,0.000994150584912294,-0.0025149002698273866,-8.773054823132709e-05,0.00033292261059501697
10y_treasury_const_maturity_rate,-0.0020342950055409494,6.133879909990879e-05,-0.0017195745578496358,-0.002261164854740706
PCE_price_index,0.0024322229069135737,0.0006297243463564434,0.0018984888541239307,0.0023119723728416038
PPI_inflation,0.0018552446188596725,-1.64427918161665e-05,0.0011368658019901535,0.0017770297159140896
cpi,0.00233543789527273,0.0005531342248635951,0.001811583900074529,0.0022477837722893823
fed_reserve_discount_rate,-0.004197186112242885,-0.0011154204298512794,-0.004323078579896825,-0.004240059906950208
fedfunds,-0.003214721117443727,0.0003738648171142865,-0.0026456430948177175,-0.002970297876663124
gdp,0.00512941527482888,0.004330410574323162,0.0030158830486725838,0.006110097866063434
industrial_production,-0.0009232852495627064,-0.0022211697946516395,-0.00206394571413493,-0.0004963789077702441
m2_real_money_supply,0.002513331245039934,0.0008233799186702648,0.002289945213431423,0.00233290582465111
nat_fin_condition_indx,-0.0010176556963828161,-0.0011632531316816794,0.00021857394451195366,0.0009927157408432202
real_gdp,0.004849742417131346,0.00312704978780139,0.0017440351905396324,0.005342512344994355
retail_sales,0.0019899025325837445,0.0002336451008867759,0.0011235813316704487,0.001300687589489977
tot_business_inventories,0.0023369663834754565,0.0008384099716208856,0.0016828735076692151,0.0016785012397060757
unemployment,0.004456531735235707,0.003002695497749975,0.004740092594627705,0.004607883237308257
