date,value,pct_change_mom,pct_change_yoy,log_value,log_diff,log_pct_change,zscore_value,zscore_pct_change_mom,zscore_pct_change_yoy,zscore_log_value,minmax_value,minmax_pct_change_mom,minmax_pct_change_yoy,minmax_log_value
1990-01-01,2483.8,-0.488782051282044,0.623885918003575,7.817544924513932,-0.004899804975386779,-0.06263777047750274,-0.319000312402583,-1.2649564518533476,-0.5463813673715222,-0.11138194988600411,0.22426277678665127,0.11756403626911135,0.2900894825572104,0.45018828573066905
1990-02-01,2483.8,0.0,0.9387572641931241,7.817544924513932,0.0,0.0,-0.319000312402583,-0.42115433277042236,-0.4751540000860605,-0.11138194988600411,0.22426277678665127,0.1738381627350578,0.29940348941781325,0.45018828573066905
1990-03-01,2480.6,-0.12883484982688653,1.0551187517823024,7.81625574538123,-0.0012891791327023228,-0.016490843930550003,-0.320877401271661,-0.6435665899523606,-0.4488317496980949,-0.113860609595615,0.2237830382441569,0.1590052354347141,0.30284550377329894,0.44955878860041165
1990-04-01,2483.8,0.12900104813353686,1.715876981039366,7.817544924513932,0.0012891791327023228,0.016493563858421822,-0.319000312402583,-0.19845516144552056,-0.2993609590029895,-0.11138194988600411,0.22426277678665127,0.18869022466708926,0.3223909681509791,0.45018828573066905
1990-05-01,2479.2,-0.185200096626148,1.8319231085188514,7.815691206473538,-0.0018537180403939146,-0.02371227870505699,-0.3216986276518826,-0.7408719524694563,-0.27311004654599824,-0.11494602884380725,0.22357315263181562,0.15251582974081387,0.32582365404180536,0.4492831282105591
1990-06-01,2474.0,-0.20974507905775486,1.3975982622238536,7.813591552952433,-0.0020996535211050826,-0.0268645915714516,-0.324748897064134,-0.783244842665238,-0.3713591115137343,-0.1189829593640808,0.22279357750026232,0.14968993332780575,0.3129761699913302,0.4482578821198161
1990-07-01,2470.9,-0.1253031527890025,0.783130073010585,7.812337735724132,-0.0012538172283012017,-0.016046618508325228,-0.32656732690605317,-0.6374696937248724,-0.5103585851971189,-0.12139362997468228,0.22232883078722096,0.15941184440332903,0.29479998152828324,0.44764565195950584
1990-08-01,2463.5,-0.2994860172406799,-0.23892443508545247,7.809338381984018,-0.0029993537401136194,-0.0383925252795736,-0.33090809491579576,-0.9381678673725157,-0.7415585743828437,-0.12716038269500188,0.22121943540770278,0.13935793997569199,0.2645672442039224,0.4461810885608798
1990-09-01,2456.3,-0.29226709965495257,-0.8757062146892536,7.806411431644483,-0.0029269503395354945,-0.037480132072231775,-0.3351315448712209,-0.9257055890618769,-0.8856056280300367,-0.13278792792483438,0.22014002368709054,0.14018906354109487,0.24573101176895748,0.4447518792350343
1990-10-01,2443.3,-0.529251312950374,-1.6107598759714903,7.801104863554725,-0.005306568089757491,-0.0679770485609632,-0.3427572184018497,-1.3348200007784568,-1.0518828639242028,-0.14299068112393215,0.2181910858582073,0.11290475644667582,0.2239878619811309,0.44216071924858946
