regime_id,regime_name,n_observations,pct_of_total,avg_growth,std_growth,avg_inflation,std_inflation,avg_policy,avg_volatility,avg_erp,std_erp,erp_volatility,erp_skew,erp_kurtosis,erp_min,erp_max,erp_p5,erp_p95,start_date,end_date
0,Goldilocks,112,25.986078886310903,1.0069104333237955,0.22817932261352641,0.06777251627562399,0.10001193723169964,3.0725000000000002,19.208392857142858,0.010500434790198385,0.04064090736186944,0.03894895208431136,-0.5176984889671709,1.4784845794181303,-0.1500059183373461,0.1077079588343148,-0.057538171607927166,0.067832874294853,1992-01-01,2025-07-01
1,Overheating,104,24.129930394431554,1.1619024497003354,0.8768881905849177,0.31016977939752227,0.11488982236605398,2.9270192307692304,18.47298076923077,0.012161123078998635,0.03729886316055914,0.040298108411515064,-0.17964140127586353,-0.0254422142832178,-0.0960840574969747,0.1080951685482503,-0.047420185169205056,0.06941602128376309,1990-01-01,2025-11-01
2,Stagflation,112,25.986078886310903,0.287260358128637,0.3439300733976972,0.3314100386716423,0.1573664662214194,3.2062500000000003,19.340714285714284,-0.00358566794440958,0.03786779209203829,0.0367606338852424,-0.6517951204135919,0.7667813364160758,-0.1113418335580195,0.0850423286203452,-0.08261706332157863,0.04483929511805241,1990-03-01,2025-02-01
3,Slowdown,103,23.897911832946637,0.037119560643049145,1.2195144714142163,0.02319532283930297,0.18881850184728283,2.2592233009708744,21.062135922330096,0.00307680880331831,0.05193593964366735,0.0411836121074758,-0.6059274897752138,0.6076833252248197,-0.1700235138744236,0.1267290173024282,-0.08572199481968416,0.08233853242899523,1990-11-01,2025-03-01
