variable,0,1,2,3
10y_2y_spread,0.4775113090326366,-1.2070371234159547,-0.042139961375128994,0.15997967335061217
10y_treasury_const_maturity_rate,-0.9780607550753702,0.0294655529226991,-0.8263213414082022,-1.0870130041437456
PCE_price_index,1.169682275932132,0.3026720158990784,0.9126360811215134,1.1118720827628608
PPI_inflation,0.8917510871596838,-0.007898976102381682,0.5462437527418945,0.8541687997691806
cpi,1.1230589567177263,0.2658395176605213,0.8707936527017792,1.0809148411463092
fed_reserve_discount_rate,-1.9327755482496918,-0.5128046757071137,-1.9896351017715315,-1.9524250164491304
fedfunds,-1.5458519666431496,0.17952638561636122,-1.2717662129984633,-1.4285438333263287
gdp,1.4797936249463974,1.2487612173852742,0.8689236849474277,1.7616980583323738
industrial_production,-0.4439643826741181,-1.0675835900599255,-0.991957080808512,-0.23863980378596167
m2_real_money_supply,1.2089574226246746,0.39583043556123665,1.1009982608430886,1.1222004267551466
nat_fin_condition_indx,-0.48901812812182,-0.558718362668129,0.10498051096362035,0.47688273921466645
real_gdp,1.3954727361450616,0.8995023257749034,0.5010995837487557,1.5366204460389572
retail_sales,0.9401839522618007,0.11035937273162934,0.5307430493172752,0.614658166095767
tot_business_inventories,1.1046347575814048,0.3961852730420539,0.7952312735365713,0.7934863908761483
unemployment,2.151741045786555,1.448626279481625,2.287062441029365,2.224749695773614
