variable,0,1,2,3
10y_2y_spread,0.0036413894627176373,-0.00882928638123503,-0.0008884009707472327,1.030196714417377e-05
10y_treasury_const_maturity_rate,0.0014713886211902292,-0.003798446997505471,0.0003327496157873543,-0.005576054075307389
PCE_price_index,0.0010953204137959917,0.0032669940571388965,-0.0004872832042754936,0.005776910362659729
PPI_inflation,0.0023971828395405554,0.0013690679115955398,-0.0019600112743643544,0.0047688298434518765
cpi,0.0010520399130223707,0.0032675424661962106,-0.0004956705546209066,0.005553413514551704
fed_reserve_discount_rate,-0.0008104851524119295,-0.0013087657336045518,-0.0028943586778329257,-0.00733982626142354
fedfunds,-0.001030622050819875,0.001963991978322382,-0.0012576355178214275,-0.006648757642521871
gdp,0.005827643774538015,0.002350952700289607,0.0007338168418130708,0.01116233652733401
industrial_production,-0.002700416328357784,0.004766145690931873,-0.0026386981184102435,-0.0013490010850199328
m2_real_money_supply,0.0012428873818683497,0.0028675118426813293,-0.0004977944719659753,0.006959872054524317
nat_fin_condition_indx,0.002141088961144012,-0.0014982126821991592,-0.007004854334860925,0.0016396954323933404
real_gdp,0.0038852449588817365,0.002936706850466069,-0.00029373087852767245,0.00902959819530588
retail_sales,0.0014751536491054479,0.001949986836787918,-0.0012709515597037944,0.0045188894297573095
tot_business_inventories,0.0011981592592862891,0.0024053366392204957,-0.0013311843683000161,0.006046774885771363
unemployment,0.006995572013561772,-0.00392466634848854,0.003506784843568382,0.006940822228043868
