regime,variable,horizon,coefficient,intercept,r_squared,t_statistic,p_value,se_coef,n_observations,regime_name
0,PCE_price_index,3,0.0027203724361965142,0.008774938921065399,0.00600591371735304,0.8725351201058461,0.3846029460778464,0.0031177798732806416,126,Goldilocks
0,PCE_price_index,6,0.0010953204137959917,0.008561604617674178,0.0007136196174538645,0.2987744203585221,0.7656163561985114,0.003666044812275541,125,Goldilocks
0,PCE_price_index,12,0.0004335395255579138,0.009069731427633437,0.00012577527996726623,0.12489233992091446,0.9008143416674168,0.003471305973068035,124,Goldilocks
0,PPI_inflation,1,0.0028788211263818006,0.015367468122053394,0.006484927640223459,0.9068816403781876,0.3662283434280704,0.0031744176948838385,126,Goldilocks
0,PPI_inflation,3,0.0037120498972677473,0.008774938921065395,0.011182784810892077,1.1937193866326865,0.23486649447547214,0.0031096503406373545,126,Goldilocks
0,PPI_inflation,6,0.0023971828395405554,0.008561604617674176,0.0034181155252173134,0.6547746856298722,0.5138354138368317,0.0036610805092969385,125,Goldilocks
0,PPI_inflation,12,0.00012957192571253797,0.009069731427633437,1.12346545599884e-05,0.03732442654066745,0.9702873344790457,0.0034715047951603684,124,Goldilocks
0,nat_fin_condition_indx,1,0.003666942900833913,0.01536746812205339,0.010521655238419414,1.1575084209650985,0.24928947656342038,0.0031679621801597928,126,Goldilocks
0,nat_fin_condition_indx,3,0.0029045125724850357,0.008774938921065394,0.0068465041948998495,0.931990582696656,0.3531524719642378,0.0031164612887836394,126,Goldilocks
0,nat_fin_condition_indx,6,0.002141088961144012,0.008561604617674174,0.0027268034917514727,0.5846215955109567,0.5598730079693823,0.003662350104040733,125,Goldilocks
0,nat_fin_condition_indx,12,0.002565988548724759,0.009069731427633435,0.004406028728310085,0.740787039977104,0.4602459800079093,0.0034638680352778142,124,Goldilocks
0,10y_2y_spread,1,-0.004888409118776057,0.015367468122053394,0.018698676298184447,-1.5494926193489862,0.12381187351396217,0.003154845049103819,126,Goldilocks
0,10y_2y_spread,3,-0.00029407943678456033,0.008774938921065395,7.018619086562872e-05,-0.09404297305692706,0.925226810458557,0.003127075072441033,126,Goldilocks
0,10y_2y_spread,6,0.0036413894627176373,0.008561604617674176,0.00788712418483939,0.9968591578913578,0.3207899488062109,0.0036528625271600224,125,Goldilocks
0,10y_2y_spread,12,-0.005055608705273253,0.009069731427633435,0.017103492544882304,-1.468924072295042,0.14442722153300158,0.0034417086632492766,124,Goldilocks
0,fedfunds,1,0.0028450182261647227,0.015367468122053394,0.006333530674253018,0.8961648261423913,0.37190120139560423,0.003174659552764771,126,Goldilocks
0,fedfunds,3,-0.0008384212159191698,0.008774938921065395,0.0005704884760576734,-0.26818385295493613,0.7890034289118866,0.0031262926782547667,126,Goldilocks
0,fedfunds,6,-0.001030622050819875,0.008561604617674176,0.0006318053180747185,-0.2811149116457753,0.7790946070943743,0.0036661948837439537,125,Goldilocks
0,fedfunds,12,0.005406772194565891,0.009069731427633435,0.019562035380946807,1.5729242307849434,0.1183262038319044,0.0034374015535813354,124,Goldilocks
0,fed_reserve_discount_rate,1,0.0019271116275944558,0.01440272959472523,0.00294368455163474,0.5826861698684482,0.561265530019331,0.0033072891159052833,115,Goldilocks
0,fed_reserve_discount_rate,3,-0.000393965560307325,0.008044194422718063,0.00012313985229972513,-0.11900767631920664,0.9054805833036015,0.003310421415595213,115,Goldilocks
0,fed_reserve_discount_rate,6,-0.0008104851524119295,0.007410413845531583,0.0003942005335630938,-0.21295759841809883,0.8317437491717512,0.0038058522374050593,115,Goldilocks
0,fed_reserve_discount_rate,12,0.005089543583850703,0.007694982795521876,0.01671249446726686,1.3980712278717553,0.16482985790063598,0.0036404036378020403,115,Goldilocks
0,10y_treasury_const_maturity_rate,1,-0.0029027439069153347,0.015367468122053392,0.006593153948270869,-0.9144675656324248,0.3622460009099917,0.003174244791183888,126,Goldilocks
0,10y_treasury_const_maturity_rate,3,-0.001320568498293297,0.008774938921065394,0.0014152860415680424,-0.4225858271334614,0.6733293531784044,0.003124971102914519,126,Goldilocks
0,10y_treasury_const_maturity_rate,6,0.0014713886211902292,0.008561604617674178,0.001287772667161735,0.401471226233336,0.6887698789922063,0.0036649914739719223,125,Goldilocks
