variable,0,1,2,3
10y_2y_spread,-1.5494926193489862,1.3067593308208503,1.7230518726129265,-1.1842266973463285
10y_treasury_const_maturity_rate,-0.9144675656324248,-1.8631004044798074,0.4688697366274203,-1.096401761590919
PCE_price_index,1.1124100536627823,1.3039141525488878,-0.918086507986115,1.0634081221643197
PPI_inflation,0.9068816403781876,1.0973683493048352,-1.026227667233362,0.6426603228088741
cpi,1.1229685533348712,1.15641207566969,-0.9306830861842008,1.0014696319665493
fed_reserve_discount_rate,0.5826861698684482,-2.42535861149656,-1.2680252812347894,-0.2545616501370518
fedfunds,0.8961648261423913,-2.0262696232868134,-0.6254861880370639,-0.44143718536503707
gdp,0.8017675577048318,0.33102699442058653,-0.6669829467767895,0.15121059706822382
industrial_production,0.8772963981892978,1.167286451827921,-2.0259950391880777,-0.06968781290410284
m2_real_money_supply,1.4080502273920732,1.1360261902291262,-1.0541492438609572,1.5172435169581475
nat_fin_condition_indx,1.1575084209650985,0.8880990544945528,-0.4457722311352991,-0.8623476283778259
real_gdp,0.7752870441717932,0.6758281745311928,-0.655151094988401,0.013466369152862947
retail_sales,1.6847994819205503,0.7701923772807465,-1.1900326536542305,0.7741950317841529
tot_business_inventories,1.7448128577071431,0.5726054195974984,-1.077163181733318,0.8015452295940477
unemployment,-1.117960387356007,1.4970786063218597,2.2751167679338966,0.6043377941543909
