variable,0,1,2,3
10y_2y_spread,-0.00029407943678456033,-0.0031171871807883283,0.0004616210338770059,-0.0008307579335873883
10y_treasury_const_maturity_rate,-0.001320568498293297,-0.0007869147681946643,0.0031551008098218624,-0.009043158539480232
PCE_price_index,0.0027203724361965142,-0.0005002264699643642,-0.004354293338872434,0.008988960340609913
PPI_inflation,0.0037120498972677473,-0.0019533447908689095,-0.006056565492783233,0.00757653830444202
cpi,0.002685332304961056,-0.0003794436927841294,-0.004455956567438988,0.008737217598554965
fed_reserve_discount_rate,-0.000393965560307325,-0.0003040938735569538,0.0016826049299452862,-0.010182322248840145
fedfunds,-0.0008384212159191698,0.0016856637827358774,0.0031034746813036777,-0.008482941474293305
gdp,0.0032322842254799513,0.003265650333813463,0.001333681708676244,0.008894667819597524
industrial_production,0.0013398230635046414,0.0028030005138413236,-0.00919964727302307,0.0013657665500111976
m2_real_money_supply,0.002395552771247883,-0.00013217027771065515,-0.004125703758905373,0.010403504909049434
nat_fin_condition_indx,0.0029045125724850357,0.000706469360891301,-0.00816267032476361,0.001469169542580116
real_gdp,0.002650398179950408,0.002841588865631321,-0.0002840593405198461,0.007297674866128008
retail_sales,0.0026363170944351485,-0.000634793480998071,-0.0032649541902453408,0.006229721432412673
tot_business_inventories,0.002811370872185219,-0.0011858997276082397,-0.0033452732887599905,0.007482315458548935
unemployment,0.0016339152582331498,-0.0024015983512166517,0.006622068965817607,0.006011747147455052
