date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2004-09-01,0.498313712549839,0.19104075739351364,0.40651189658342624,0.17148722973144706,0.38476009456162874,0.1682717977041478
2004-10-01,0.44351792789132993,0.2256061397335387,0.45391040746951306,0.1850734140844345,0.4061522356188052,0.18075642937422248
2004-11-01,0.3186123594801882,0.23278413002625348,0.35797085211005153,0.1799834178627728,0.35811153411909236,0.1773572731416415
2004-12-01,0.5033086240817157,0.12756524955845816,0.5126409626212256,0.18958840633552773,0.41685642943854195,0.18254695917069566
2005-01-01,0.5824627424973714,0.1896311911271178,0.4393580988303605,0.18438376015529406,0.3912808131636818,0.1803602209202299
2005-02-01,0.5887274604179289,0.2131923995058835,0.4894253231497041,0.19433029056852874,0.40743929888967934,0.18877480215468484
2005-03-01,0.4327704902391185,0.22926744478703626,0.382503779911054,0.19679231219794274,0.3682705608096608,0.18987175773485754
2005-04-01,0.29942969708576506,0.2200291598935413,0.3447282140057768,0.1910544607084502,0.34363071389643673,0.1865812630755233
2005-05-01,0.42435514580564826,0.1640008460927729,0.3782567060902817,0.19001878832446223,0.33966808448425967,0.1837849828108746
2005-06-01,0.4719976754826336,0.1651157021610785,0.4038801490548578,0.19571033048224756,0.3600688679353361,0.18787347924048864
2005-07-01,0.5214914396420789,0.2871075235801403,0.357634760142032,0.19969366322925178,0.33598563188104213,0.19528100828967854
2005-08-01,0.2539148031701104,0.24053409700856657,0.34623390139998333,0.20170631910029657,0.3242833347791758,0.19660277955448738
2005-09-01,-0.09597906671378964,0.4682289498631393,-0.051161048368055795,0.23231979504043576,0.1548342855236473,0.20738397887530002
2005-10-01,-0.4710469273683051,0.17867644487499934,0.17789885385843762,0.2185042488613761,0.2954402011422692,0.201408603790186
2005-11-01,0.6422289954538125,0.11903924531825721,0.421248870693685,0.2210803040631794,0.3144685193048953,0.1975616318440192
