variable,0,1,2,3
10y_2y_spread,0.10822739777526974,-0.9626818031730348,-0.7862007676483815,0.046304794498139866
10y_treasury_const_maturity_rate,-1.4745518770860733,-0.49933942965486805,-1.8617942450419647,-0.17669625390117596
PCE_price_index,0.5272479894070237,1.024268908708579,1.4286289942051256,-0.07032284071637296
PPI_inflation,0.19519096353351398,0.6440178952368223,0.7985671360991815,-0.42405392696309385
cpi,0.48974591349274665,0.9895340324384441,1.3816577313731866,-0.11888838074880902
fed_reserve_discount_rate,-1.7447244795601216,-0.957163906744565,-1.4995020364275404,-0.8182791566540347
fedfunds,-1.2289263338089447,0.14077565175057632,-1.237936959109045,-0.2165238625103134
gdp,1.4682530654684285,1.8308925705901955,1.6857029503859022,0.41233131479647583
industrial_production,-0.5352227595246896,-0.4350968989885377,-0.07853941347538068,-1.3287324726180736
m2_real_money_supply,0.7956603560017959,1.0342144027437314,1.9811650044007858,0.05651539039525461
nat_fin_condition_indx,0.32836069758584785,-1.5504800163739807,-0.6514255916692456,0.09259389940416793
real_gdp,1.2764201160889008,1.5833852957007095,1.3540892810586413,0.07869136210508247
retail_sales,0.22995329250629015,0.8562805401039081,1.1603905670581305,-0.38117140279790446
tot_business_inventories,0.3847282107154643,1.0324585003497293,1.2330032289582318,-0.2434137744237165
unemployment,2.2145783016488583,0.8758669890407312,1.6463253533914664,2.2069483923487936
