date,value,pct_change_mom,pct_change_yoy,log_value,log_diff,log_pct_change,zscore_value,zscore_pct_change_mom,zscore_pct_change_yoy,zscore_log_value,minmax_value,minmax_pct_change_mom,minmax_pct_change_yoy,minmax_log_value
1993-02-01,96.7,0.3112033195020736,0.41536863966771254,4.571613402459248,0.0031072008427486253,0.06801349731448969,-0.9629595374127569,0.22734819083443314,-0.25570607000240075,-0.9919846468798916,0.16963226571767498,0.5274901056251653,0.40173109522243644,0.22711554676781817
1993-03-01,96.6,-0.10341261633920462,0.4158004158004047,4.570578741218473,-0.0010346612407756695,-0.022632299577629578,-0.9683235030057726,-0.290795432371427,-0.2556182074656875,-0.9985000751409117,0.16844602609727155,0.4732268620638692,0.40174527472265603,0.22564713059056016
1993-04-01,96.8,0.20703933747412417,0.4149377593360981,4.572646994282532,0.0020682530640590002,0.04525144803670944,-0.9575955718197418,0.09717494279947787,-0.25579375025169904,-0.9854759529128394,0.1708185053380782,0.5138575482666828,0.4017169451402662,0.22858244520198875
1993-05-01,97.1,0.30991735537189147,0.4136504653567741,4.575741375297279,0.0030943810147476825,0.06767154819991017,-0.9415036750406959,0.22574112739059,-0.25605570293031027,-0.9659901379240261,0.17437722419928817,0.5273218038818529,0.4016746704893986,0.2329740653396573
1993-06-01,96.9,-0.2059732234809375,0.4145077720207224,4.5736795188967205,-0.0020618564005587814,-0.04506059742995783,-0.952231606226726,-0.41896495020431995,-0.25588124878027185,-0.978973979333118,0.17200474495848164,0.45980414787457013,0.4017028243846913,0.23004782902728352
1993-07-01,97.0,0.10319917440659854,0.41407867494824835,4.574710978503383,0.0010314596066622883,0.02255207437251716,-0.9468676406337109,-0.03259363017378136,-0.25596856615246827,-0.9724787122771009,0.1731909845788849,0.5002673710137399,0.4016887328646357,0.23151170136822052
1993-08-01,97.0,0.0,0.7268951194184803,4.574710978503383,0.0,0.0,-0.9468676406337109,-0.16156116257311104,-0.19231324976106254,-0.9724787122771009,0.1731909845788849,0.48676108374384175,0.411961604631321,0.23151170136822052
1993-09-01,96.9,-0.10309278350515427,0.31055900621119736,4.5736795188967205,-0.0010314596066622883,-0.022546989558669406,-0.952231606226726,-0.2903957387534796,-0.2770338821953963,-0.978973979333118,0.17200474495848164,0.47326872048143764,0.3982891536511246,0.23004782902728352
1993-10-01,96.9,0.0,0.6230529595015577,4.5736795188967205,0.0,0.0,-0.952231606226726,-0.16156116257311104,-0.2134441898415086,-0.978973979333118,0.17200474495848164,0.48676108374384175,0.4085514348283595,0.23004782902728352
1993-11-01,97.0,0.10319917440659854,0.8316008316008316,4.574710978503383,0.0010314596066622883,0.02255207437251716,-0.9468676406337109,-0.03259363017378136,-0.1710065846071809,-0.9724787122771009,0.1731909845788849,0.5002673710137399,0.41540013343472315,0.23151170136822052
1993-12-01,97.3,0.3092783505154628,1.0384215991692702,4.577798989191959,0.003088010688576226,0.06750176575278655,-0.930775743854665,0.22494256596799472,-0.1289204295197198,-0.9530330122568722,0.17674970344009483,0.527238173531054,0.4221921140402062,0.23589428058540618
1994-01-01,98.0,0.7194244604316502,1.6597510373443924,4.584967478670572,0.00716848947861326,0.1565924911849148,-0.8932279847035572,0.7375002683258616,-0.002485510034227438,-0.9078918809405327,0.1850533807829181,0.58091642449587,0.44259653252929565,0.24606797367649763
1994-02-01,98.0,0.0,1.3443640124095158,4.584967478670572,0.0,0.0,-0.8932279847035572,-0.16156116257311104,-0.06666391629408187,-0.9078918809405327,0.1850533807829181,0.48676108374384175,0.4322392430667186,0.24606797367649763
1994-03-01,98.2,0.20408163265306367,1.6563146997929712,4.58700621536042,0.0020387366898475534,0.04446567395148815,-0.8825000535175264,0.09347871272272462,-0.003184773637308906,-0.8950536280686529,0.1874258600237248,0.5134704559163564,0.44248368342677297,0.24896139793804362
1994-04-01,98.2,0.0,1.446280991735538,4.58700621536042,0.0,0.0,-0.8825000535175264,-0.16156116257311104,-0.045924733046726535,-0.8950536280686529,0.1874258600237248,0.48676108374384175,0.4355861900638218,0.24896139793804362
1994-05-01,98.5,0.3054989816700493,1.4418125643666402,4.590056548178043,0.003050332817623236,0.06649942630136962,-0.8664081567384805,0.22021950614874175,-0.04683401759032178,-0.8758451916623952,0.19098457888493472,0.5267435451426141,0.4354394471985701,0.25329050381240786
1994-06-01,98.5,0.0,1.6511867905056654,4.590056548178043,0.0,0.0,-0.8664081567384805,-0.16156116257311104,-0.004228256784950588,-0.8758451916623952,0.19098457888493472,0.48676108374384175,0.44231528321805347,0.25329050381240786
1994-07-01,98.7,0.20304568527920175,1.7525773195876226,4.592084946439436,0.002028398261392894,0.044191138825899756,-0.8556802255524496,0.09218409406641495,0.016403798600546218,-0.8630720415374563,0.19335705812574142,0.5133348753469542,0.44564494162325424,0.2561692555270448
1994-08-01,98.9,0.20263424518744966,1.9587628865979534,4.594109238628667,0.0020242921892306143,0.044082202590800534,-0.8449522943664187,0.09166991928092337,0.058360696121107884,-0.8503247480093955,0.19572953736654808,0.5132810277449215,0.45241606228356845,0.25904217980507693
1994-09-01,99.1,0.2022244691607611,2.270381836945301,4.596129441335942,0.0020202027072757645,0.043973762972138175,-0.8342243631803886,0.09115782406986858,0.12177233329226628,-0.8376032066070077,0.1981020166073546,0.5132273979289409,0.4626496084208528,0.2619093001917266
1994-10-01,99.7,0.6054490413723634,2.8895768833849367,4.602165676967792,0.006036235631849962,0.13133302072745323,-0.802040569622296,0.5950657126738749,0.24777292336948314,-0.7995920598896078,0.20521945432977462,0.5659997862536235,0.48298393362365205,0.2704760713263104
1994-11-01,100.4,0.7021063189568633,3.5051546391752675,4.609162207257629,0.006996530289836933,0.15202691039246652,-0.7644928104711883,0.7158578667796438,0.3730374275252865,-0.7555337832450596,0.2135231316725979,0.5786498967345369,0.5031994672359196,0.280405715790976
1994-12-01,101.1,0.6972111553784854,3.9054470709146916,4.616110126026426,0.006947918768796413,0.15074146789315623,-0.7269450513200814,0.7097404034275911,0.45449331592850317,-0.7117816211677888,0.221826809015421,0.5780092376798218,0.5163450447563016,0.2902663696130198
1995-01-01,101.9,0.791295746785381,3.9795918367347083,4.623991940228679,0.007881814202253423,0.17074580083811242,-0.6840333265759578,0.8273174834799937,0.4695811049833045,-0.6621485693266164,0.23131672597864775,0.5903226454809918,0.518779954061437,0.30145243034924124
1995-02-01,102.5,0.5888125613346284,4.591836734693877,4.629862798578463,0.005870858349783958,0.1269651510139358,-0.651849533017866,0.5742751802823657,0.5941674027229156,-0.6251788299557366,0.2384341637010676,0.5638224715624779,0.5388860368384898,0.30978449405808384
1995-03-01,103.0,0.4878048780487809,4.887983706720966,4.634728988229636,0.004866189651172803,0.10510440293536316,-0.6250297050527892,0.44804634423156253,0.6544306322812806,-0.5945356509834914,0.2443653618030842,0.5506029977171687,0.5486114842102822,0.31669070772858987
