date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2020-11-01,0.6080382845975221,0.12393967356299307,0.2312665048204723,0.16361399593228756,0.4679007716232895,0.15777189846172496
2020-12-01,0.3975966208525817,0.1671291046699695,0.037415978726266313,0.20707551415831943,0.22358328877905032,0.20052327161019062
2021-01-01,0.29033931295968707,0.14912818959447083,-0.09639687125421562,0.17932028857817314,0.10454591304081835,0.16338933846251327
2021-02-01,0.5996661701875382,0.11432935448099218,0.1898505974197665,0.14450709827579655,0.33633070208965277,0.11952644361270813
2021-03-01,-0.6713272136667041,0.05135733522659519,-1.1638268304585586,0.04161466806807568,-0.8758043819139644,0.01546193609229532
2021-04-01,-3.3285597006822503,-0.016727921958027497,-3.9854507852955257,0.01948223445404615,-3.6309746585114793,-0.0158411836434299
2021-05-01,1.080033478075581,0.11947717492121583,0.46965654453943834,0.17775945115887076,0.8337331384728651,0.13909483345696505
2021-06-01,2.407035009444488,0.18267901006174292,1.9542603077332732,0.23258514283975676,2.260768928755492,0.2085871532768494
2021-07-01,1.5173375791815094,0.15377782314737903,1.1516244997086358,0.22606528626188122,1.3625804225949247,0.20247286957069938
2021-08-01,0.5439545430951518,0.14224286504593964,0.3543476718855797,0.21686897876576716,0.46838407389891035,0.20339190511938277
2021-09-01,0.15924617345479788,0.1364004527841358,0.0873116375567172,0.17874740859775615,0.14456188024497893,0.1722673014726634
2021-10-01,0.35983500475484653,0.13504521515700535,0.3143195680690303,0.1575029900527479,0.37925976907712394,0.13697563890342912
2021-11-01,0.42286960027600407,0.15621995624834203,0.16696418367294136,0.16172771720534254,0.21285318292454453,0.13437717360133955
2021-12-01,-0.734526297688686,0.22821151072392548,-0.9813428943855579,0.23973275612209077,-0.8334659114820676,0.20350474923253759
2022-01-01,1.0645827366826603,0.2841709165895675,0.8637522801967111,0.29449955459915106,1.0562758314558311,0.2639653857068047
2022-02-01,0.17590793778269942,0.2984738805383716,0.03429695931195588,0.2987817253624591,0.2534070731141223,0.25260296464281784
2022-03-01,0.5116842109643465,0.33855378168076355,0.2484181332546873,0.29483060546018963,0.41356367179349424,0.220431178801088
2022-04-01,0.5508638352386851,0.34916654096429445,0.12493435607910972,0.3043494400200747,0.1439613907785619,0.21019712161251647
2022-05-01,0.7134408853353706,0.32050400988210437,0.18259551149868794,0.2826625379845218,0.15218649288440023,0.17162165288518785
2022-06-01,0.6205823241950913,0.2660949234695249,0.005285965286033867,0.26168701264394545,-0.0009384753901953979,0.14046897040416212
2022-07-01,0.43882616721292766,0.2358400139116716,-0.33020069365016264,0.2509063394473142,-0.2579067698025566,0.126107799496952
2022-08-01,1.345971549546201,0.3278692727756226,0.4221544505428094,0.3481909926152937,0.5158341608395836,0.22789072876894897
2022-09-01,1.188455250962475,0.3074697857672817,0.25278991454653604,0.3475672735309044,0.28658257917460717,0.22623010920300918
2022-10-01,0.8484933152666326,0.30902103979588913,-0.03882599155142796,0.33215042969412667,-0.037521765738045054,0.195269563376351
2022-11-01,0.721586729557404,0.2642233376762763,-0.06297952298593484,0.30894175687682757,-0.06875358661441677,0.13710345441879904
2022-12-01,0.9415739517462808,0.2693030873649985,0.26180941630568266,0.3164868447070186,0.1831870967556888,0.12067345834213507
2023-01-01,0.7100017025192398,0.15909112063333516,0.06390522901407947,0.22527492841565952,0.00939354878167814,0.016086726876681362
2023-02-01,0.8515778793708475,0.1620583949653553,0.026468218651069686,0.31907855027478027,-0.03945026243821012,0.15235031771328955
2023-03-01,0.8296489221513237,0.27778059250748094,-0.014316944976989127,0.41827281825730445,-0.0655262138583915,0.21482376559517677
2023-04-01,0.9487902578603161,-0.027638560971525644,0.13314509294227173,0.12363026165339039,0.08784726663977897,-0.05834108743082553
2023-05-01,0.6961067931486383,0.09846739745874583,0.02207585901473834,0.21016518846679838,0.07120846031978198,0.07444268892969202
2023-06-01,0.6486468026844703,0.1506960102399258,0.11632072700209928,0.23006668248246484,0.2165863757868261,0.10149262393297573
2023-07-01,0.614202714581908,0.17127529473010197,0.007419362060269663,0.26720882887379527,0.16721190083485968,0.15225477520181097
2023-08-01,0.41719913700465944,0.14115566405714075,-0.0929312148913955,0.20375910508704959,0.08135640524020278,0.11797975383939412
2023-09-01,0.16087217708139365,0.1229679538195786,-0.35379312821884507,0.161869689540417,-0.12278272843620586,0.12004505679154115
2023-10-01,0.7465731706321458,0.26180213251580986,0.22577390597858732,0.2838680400509421,0.47567029134486194,0.2544309495648649
2023-11-01,0.44613783154084935,0.21096138934226558,0.06910134060371924,0.21200810887620422,0.331925658259396,0.18930967368830906
2023-12-01,0.4465363511381738,0.17937497797203258,0.13254425133420414,0.16914739885243466,0.4267885198335719,0.14558370497615886
2024-01-01,0.2395212003077951,0.2716110827832139,0.10410744821766531,0.2323352631109768,0.4043471340664651,0.21613655988669989
2024-02-01,-0.05516330960388979,0.23291210924345357,-0.05574749364152093,0.1773262036421478,0.25237608102645137,0.16787629352696753
2024-03-01,0.2904299813429707,0.25203347555953937,0.28297793581400654,0.16780556420795942,0.5343001785083354,0.16218580182296963
2024-04-01,0.03123118001938252,0.2773819559808065,0.07178308724749292,0.21830426851017584,0.2419472520133008,0.21426520275669936
2024-05-01,0.19820345083845348,0.3061146341647859,0.179857842229175,0.2361523013192447,0.2782081653329781,0.2295722930609298
2024-06-01,-0.020286328127403636,0.25480691553510765,-0.04113099394271527,0.14231358196740904,0.05754359963416157,0.13236635880257142
2024-07-01,0.29019098226422413,0.3014595501132449,0.2483281284489905,0.12514136318115937,0.3271622180823997,0.11599614770825954
2024-08-01,0.09090512433344285,0.31560732911735434,0.07765375149818764,0.15867487256995452,0.17242714604828618,0.16793936435113185
2024-09-01,-0.25455050370524746,0.3154631257791138,-0.2487409399880393,0.2543535690161387,-0.09837133710983564,0.2746016803261733
2024-10-01,0.5569142003396115,0.15983048871617234,0.47487418080159227,0.2055285881104723,0.6590396601839787,0.2232099076259641
2024-11-01,0.19381010244718755,0.15078900242014767,0.17580068946011945,0.22247508648602976,0.3744514412685112,0.2415369171193449
2024-12-01,0.058537441460525114,0.15666703672608506,0.02566475500778151,0.19638032428505206,0.22287974331506338,0.19880890182977828
2025-01-01,0.2617076178947841,0.09313136857256214,0.27798837143010624,0.12238435961107119,0.41372940368297567,0.1205391965845792
2025-02-01,-0.14975202403503834,0.1670001498877677,-0.19260749006209327,0.17376460351229225,-0.02750744925036508,0.16864262929184073
2025-03-01,0.3146610746359555,0.1707100210793498,0.23084503202705398,0.16988223208724298,0.39181793334711,0.164064777046068
2025-04-01,0.07883619688581556,0.27744883568295686,-0.10705261577965686,0.2041287784593201,0.10178801710514693,0.19563339646336558
2025-05-01,0.12418909295793647,0.2899025283796599,0.0015763525413924062,0.22590544757240588,0.20328817392407247,0.1991879945155578
2025-06-01,0.11181157437288161,0.23670589174320308,0.05230224860840983,0.187989382737113,0.29619314292628457,0.15308785942194308
2025-07-01,0.5439514100286791,0.29337231902862543,0.4140909426332629,0.2393396194390977,0.6190103051539679,0.19878840894643246
2025-08-01,0.10827560600648872,0.29597472159574306,-0.0011164501075106859,0.27025786150301867,0.20151372762636316,0.22235821673149295
